frag_from,frag_to,chemotype_from,chemotype_to,layer,cross_layer,undirected_key,direction,n_pairs,n_contexts,core_heavy,frag_heavy_max,frag_heavy_diff,frag_ratio,core_over_frag,mean_d_Hf,std_d_Hf,z_Hf,p_Hf,sign_consistency_Hf,sig_Hf,mean_d_Q,std_d_Q,z_Q,p_Q,sign_consistency_Q,sig_Q,mean_d_OBgood,std_d_OBgood,z_OBgood,p_OBgood,sign_consistency_OBgood,sig_OBgood,mean_d_Pe,std_d_Pe,z_Pe,p_Pe,sign_consistency_Pe,sig_Pe,mean_d_D,std_d_D,z_D,p_D,sign_consistency_D,sig_D,mean_d_P,std_d_P,z_P,p_P,sign_consistency_P,sig_P,mean_d_IS,std_d_IS,z_IS,p_IS,sign_consistency_IS,sig_IS,composite_z,composite_gated,n_improve,n_worsen,has_tradeoff,composite_props
[*:1]N=[N+]=[N-],[*:1]C,azide,other,substituent,False,*C||*N=[N+]=[N-],reverse,5085,5085,17.2037,3,2,0.148487,5.73458,-92.8705,6.93196,-1.85142,0,0,True,-192.934,71.4175,-1.26916,0,0,True,-28.0062,6.37736,-1.55718,0,0,True,-0.0864244,0.0439215,-1.09725,0,0,True,-0.684675,0.143173,-1.52292,0,0,True,-5.41599,0.780794,-1.46672,0,0,True,31.4769,91.8711,0.307806,9.53164e-125,0.680629,True,-8.76466,-8.76466,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(N=[N+]=[N-])n([*:2])n1,[*:1]c1nnc([*:2])n1C,azide,azole_ring,linker,False,*c1nc(N=[N+]=[N-])n(*)n1||*c1nnc(*)n1C,canonical,417,417,12.7746,8,2,0.385086,1.59682,-95.7764,8.24298,-1.90935,0,0,True,-198.012,68.209,-1.30256,5.59699e-205,0,True,-26.8189,5.75082,-1.49116,1.41249e-284,0,True,-0.0982266,0.0432688,-1.2471,2.04293e-166,0.00239808,True,-0.653616,0.13279,-1.45384,6.33195e-294,0,True,-5.05324,0.739405,-1.36849,0,0,True,20.7328,102.288,0.202742,4.22282e-05,0.553957,True,-8.77249,-8.77249,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn([*:2])nc1N[N+](=O)[O-],[*:1]c1c(C)nnn1[*:2],nitramine,azole_ring,linker,False,*c1c(C)nnn1*||*c1nn(*)nc1N[N+](=O)[O-],reverse,366,366,12.694,9,3,0.414861,1.41044,-18.3454,3.77503,-0.365724,3.33742e-256,0,True,-186.285,91.2772,-1.22542,2.26044e-132,0,True,-37.8777,7.99863,-2.10605,2.85236e-252,0,True,-0.0764063,0.0334099,-0.970062,3.02737e-147,0.00273224,True,-0.90808,0.121979,-2.01984,0,0,True,-7.70601,0.89733,-2.08689,0,0,True,67.9081,110.582,0.66406,2.99708e-27,0.811475,True,-8.77399,-8.77399,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([N+](=O)[O-])c1[*:2],[*:1]c1nnc([*:2])[nH]1,nitro,azole_ring,linker,False,*c1nnc(*)[nH]1||*c1nnn([N+](=O)[O-])c1*,reverse,425,425,12.4988,8,3,0.390266,1.56235,-41.4925,5.41961,-0.827174,0,0,True,-287.828,90.3519,-1.89339,2.52903e-224,0,True,-23.3932,6.11412,-1.30069,1.68546e-255,0,True,-0.149753,0.0385422,-1.90128,3.7206e-258,0,True,-0.654687,0.136916,-1.45622,2.02497e-294,0,True,-5.18421,0.884826,-1.40395,0,0,True,49.0761,85.5429,0.479905,4.33932e-28,0.755294,True,-8.78272,-8.78272,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc(N=[N+]=[N-])n1[*:2],[*:1]c1nnn(C)c1[*:2],azide,azole_ring,linker,False,*c1nnc(N=[N+]=[N-])n1*||*c1nnn(C)c1*,canonical,351,351,12.7322,8,2,0.385873,1.59152,-95.9299,7.78455,-1.91241,0,0,True,-194.883,60.7,-1.28198,1.28829e-186,0,True,-26.7298,5.40554,-1.48621,2.68186e-248,0,True,-0.091739,0.036301,-1.16473,3.12785e-154,0,True,-0.674709,0.120657,-1.50076,2.4315e-266,0,True,-5.37812,0.77733,-1.45647,6.94447e-298,0,True,15.8157,85.5477,0.154658,0.00059903,0.589744,True,-8.80255,-8.80255,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(N=[N+]=[N-])nn1[*:2],[*:1]c1nnc([*:2])n1C,azide,azole_ring,linker,False,*c1nc(N=[N+]=[N-])nn1*||*c1nnc(*)n1C,canonical,371,371,12.6981,8,2,0.386509,1.58726,-96.1453,8.5453,-1.9167,0,0,True,-200.833,63.3773,-1.32112,3.01861e-195,0,True,-26.9296,5.59176,-1.49732,2.72227e-258,0,True,-0.0979965,0.0387298,-1.24417,4.25995e-163,0,True,-0.655826,0.127582,-1.45875,2.30164e-268,0,True,-5.06726,0.729796,-1.37228,0,0,True,75.9676,130.204,0.742872,2.07564e-25,0.765499,True,-8.81035,-8.81035,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([N+](=O)[O-])nn1[*:2],[*:1]c1nnc(C)n1[*:2],nitro,azole_ring,linker,False,*c1nc([N+](=O)[O-])nn1*||*c1nnc(C)n1*,canonical,424,424,12.6014,8,2,0.388323,1.57518,-9.89748,4.54235,-0.197311,6.55604e-163,0.0306604,True,-226.675,90.7628,-1.49111,4.30893e-184,0.00235849,True,-38.8234,7.41029,-2.15863,7.14581e-310,0,True,-0.070133,0.0354695,-0.890416,2.03213e-148,0.0141509,True,-0.903296,0.134841,-2.0092,0,0,True,-7.65618,1.10392,-2.0734,0,0,True,72.6864,135.61,0.710786,4.62559e-25,0.742925,True,-8.82007,-8.82007,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn([*:1])c1N=[N+]=[N-],[*:1]c1nnn([*:2])c1C,azide,azole_ring,linker,False,*c1nnn(*)c1C||*c1nnn(*)c1N=[N+]=[N-],reverse,275,275,12.3927,8,2,0.392297,1.54909,-94.6921,11.3335,-1.88773,1.02798e-255,0,True,-196.508,78.1369,-1.29267,1.12211e-120,0,True,-27.7286,5.90358,-1.54175,5.89272e-189,0,True,-0.0891785,0.0543942,-1.13222,8.78143e-80,0.00727273,True,-0.681712,0.141017,-1.51633,3.05028e-192,0,True,-5.38646,0.821872,-1.45873,2.42963e-227,0,True,19.2401,102.235,0.188145,0.00199593,0.6,True,-8.82943,-8.82943,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(N[N+](=O)[O-])nnn1[*:2],[*:2]c1n[nH]c([*:1])n1,nitramine,azole_ring,linker,False,*c1c(N[N+](=O)[O-])nnn1*||*c1n[nH]c(*)n1,canonical,331,331,12.9577,9,4,0.409879,1.43974,-52.3881,8.94835,-1.04438,1.27475e-257,0,True,-252.722,85.3362,-1.66246,1.36512e-165,0,True,-21.7301,7.08745,-1.20822,4.52161e-170,0,True,-0.161816,0.0399913,-2.05444,7.47883e-207,0,True,-0.659555,0.147606,-1.46705,2.48624e-220,0,True,-5.18606,0.879527,-1.40446,1.29265e-258,0,True,38.7368,82.1194,0.3788,3.71306e-16,0.703927,True,-8.841,-8.841,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([N+](=O)[O-])nn1[*:2],[*:2]c1nnc(C)n1[*:1],nitro,azole_ring,linker,False,*c1nc([N+](=O)[O-])nn1*||*c1nnc(C)n1*,canonical,353,353,12.6657,8,2,0.387114,1.58322,-10.7002,11.0261,-0.213313,9.04065e-53,0.181303,True,-228.92,98.7858,-1.50588,8.97861e-144,0,True,-38.7207,7.32122,-2.15292,1.31492e-259,0,True,-0.0718785,0.0500919,-0.912577,1.27267e-87,0.0594901,True,-0.899314,0.158495,-2.00034,5.18934e-270,0,True,-7.60202,1.25624,-2.05873,1.41439e-279,0,True,72.7217,133.912,0.711131,1.38502e-21,0.76204,True,-8.84377,-8.84377,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([*:2])n1,[*:1]c1nnc(C)n1[*:2],azole_ring,azole_ring,linker,False,*c1nnc(C)n1*||*c1nnn(*)n1,reverse,418,418,12.8636,6,1,0.318072,2.14394,-36.8993,3.52199,-0.735606,0,0,True,-183.622,40.8998,-1.2079,1.10111e-278,0.00239234,True,-31.5084,3.65935,-1.75191,0,0,True,-0.123663,0.0266605,-1.57004,2.5289e-284,0,True,-0.81444,0.1143,-1.81156,0,0,True,-6.53306,1.19546,-1.76924,0,0,True,83.2318,124.314,0.813907,1.73629e-35,0.770335,True,-8.84626,-8.84626,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])n1[N+](=O)[O-],[*:1]c1nnn([*:2])c1C,nitro,azole_ring,linker,False,*c1nnc(*)n1[N+](=O)[O-]||*c1nnn(*)c1C,canonical,375,375,12.688,8,2,0.386698,1.586,-9.96733,9.19624,-0.198704,3.43401e-65,0.157333,True,-218.947,94.0861,-1.44028,3.30051e-153,0.00266667,True,-38.5616,7.34683,-2.14407,1.6496e-274,0,True,-0.0666472,0.0422901,-0.84616,1.49115e-103,0.048,True,-0.92703,0.143481,-2.06199,2.715e-307,0,True,-7.97114,1.17201,-2.15869,0,0,True,45.8285,103.947,0.448148,3.48618e-16,0.728,True,-8.8499,-8.8499,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(N[N+](=O)[O-])n1,[*:2]c1nnc(C)n1[*:1],nitramine,azole_ring,linker,False,*c1nc(*)n(N[N+](=O)[O-])n1||*c1nnc(C)n1*,canonical,391,391,12.8798,9,3,0.411338,1.43109,-20.8652,8.65994,-0.415958,1.1259e-164,0,True,-201.222,94.6805,-1.32368,6.96691e-147,0,True,-37.2891,7.31181,-2.07332,1.83204e-281,0,True,-0.0857399,0.04313,-1.08856,1.00213e-137,0.0127877,True,-0.881508,0.153782,-1.96074,1.31199e-300,0,True,-7.36827,1.04463,-1.99543,0,0,True,109.199,121.679,1.06784,4.48179e-52,0.838875,True,-8.85768,-8.85768,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn(N[N+](=O)[O-])c1[*:2],[*:1]c1nnc([*:2])[nH]1,nitramine,azole_ring,linker,False,*c1nnc(*)[nH]1||*c1nnn(N[N+](=O)[O-])c1*,reverse,438,438,12.5434,9,4,0.417762,1.39371,-51.9115,4.67858,-1.03488,0,0,True,-261.353,88.7918,-1.71923,1.43089e-217,0,True,-22.6055,6.56381,-1.25689,1.05521e-244,0,True,-0.164086,0.0426927,-2.08325,4.51918e-264,0,True,-0.641166,0.15085,-1.42615,4.50318e-282,0,True,-4.95186,0.902235,-1.34103,0,0,True,87.0462,92.6954,0.851208,4.43947e-62,0.881279,True,-8.86144,-8.86144,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nn1nc([*:2])nc1[N+](=O)[O-],[*:1]Nc1c([*:2])nnn1C,nitro,azole_ring,linker,False,*Nc1c(*)nnn1C||*Nn1nc(*)nc1[N+](=O)[O-],reverse,108,108,13.1574,9,2,0.406185,1.46193,-19.9401,6.76883,-0.397515,9.45089e-55,0,True,-221.35,74.2238,-1.45609,2.90456e-55,0,True,-34.4759,5.64577,-1.9169,9.69752e-87,0,True,-0.0868824,0.033141,-1.10307,6.07162e-50,0,True,-0.869632,0.113676,-1.93432,5.38773e-97,0,True,-7.58899,0.994007,-2.0552,6.65405e-97,0,True,98.5271,81.0884,0.963477,6.26459e-23,0.925926,True,-8.8631,-8.8631,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(N=[N+]=[N-])nnn1[*:2],[*:2]c1nn([*:1])nc1C,azide,azole_ring,linker,False,*c1c(N=[N+]=[N-])nnn1*||*c1nn(*)nc1C,canonical,368,368,12.75,8,2,0.385542,1.59375,-96.5189,10.7438,-1.92415,0,0,True,-196.276,76.5602,-1.29115,1.32241e-163,0,True,-26.9468,5.89886,-1.49828,3.69843e-248,0,True,-0.091237,0.0494036,-1.15835,1.74744e-120,0.00815217,True,-0.683572,0.131941,-1.52047,2.0753e-267,0,True,-5.43992,0.716963,-1.4732,0,0,True,42.7435,107.744,0.41798,2.33034e-13,0.717391,True,-8.8656,-8.8656,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([N+](=O)[O-])n1[*:2],[*:1]c1nnn([*:2])c1C,nitro,azole_ring,linker,False,*c1nnc([N+](=O)[O-])n1*||*c1nnn(*)c1C,canonical,399,399,12.6391,8,2,0.387614,1.57989,-11.3587,6.69426,-0.226442,2.2267e-119,0.0275689,True,-223.412,87.6109,-1.46965,1.88634e-176,0.00250627,True,-38.7188,7.64469,-2.15281,4.79142e-286,0,True,-0.0685907,0.0355954,-0.870835,3.11279e-136,0.0125313,True,-0.913714,0.135797,-2.03237,0,0,True,-7.82024,1.1381,-2.11782,0,0,True,72.3004,117.606,0.707012,1.29705e-29,0.79198,True,-8.86994,-8.86994,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn([*:2])nc1N=[N+]=[N-],[*:2]c1nnc(C)n1[*:1],azide,azole_ring,linker,False,*c1nn(*)nc1N=[N+]=[N-]||*c1nnc(C)n1*,canonical,342,342,12.7661,8,2,0.385244,1.59576,-98.093,10.3351,-1.95553,0,0,True,-203.964,78.7549,-1.34172,1.81582e-153,0,True,-26.83,5.5875,-1.49178,8.59716e-238,0,True,-0.0976222,0.0507763,-1.23942,9.56298e-117,0,True,-0.655032,0.143851,-1.45699,2.83976e-230,0,True,-5.13234,0.821457,-1.38991,1.62947e-275,0,True,41.3368,117.495,0.404225,2.74982e-10,0.643275,True,-8.87534,-8.87534,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn([*:2])nc1N[N+](=O)[O-],[*:1]c1nnn([*:2])c1C,nitramine,azole_ring,linker,False,*c1nn(*)nc1N[N+](=O)[O-]||*c1nnn(*)c1C,canonical,364,364,12.8297,9,3,0.412283,1.42552,-21.1037,4.17466,-0.420713,8.68611e-261,0,True,-193.992,83.7473,-1.27612,3.7838e-148,0,True,-37.4437,7.36976,-2.08192,1.49383e-261,0,True,-0.0802676,0.0320551,-1.01909,1.24438e-158,0.00274725,True,-0.9019,0.120909,-2.0061,0,0,True,-7.65242,0.931593,-2.07238,0,0,True,75.2575,115.982,0.735929,1.31966e-29,0.826923,True,-8.8763,-8.8763,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnc(N[N+](=O)[O-])n1[*:1],[*:1]c1nn([*:2])nc1C,nitramine,azole_ring,linker,False,*c1nn(*)nc1C||*c1nnc(N[N+](=O)[O-])n1*,reverse,358,358,12.9441,9,3,0.410132,1.43824,-20.3644,11.5558,-0.405975,1.08052e-111,0.0363128,True,-190.601,90.4028,-1.25381,1.30104e-133,0,True,-37.0779,7.51785,-2.06158,7.83214e-253,0,True,-0.0779623,0.0441016,-0.989818,4.63453e-112,0.0195531,True,-0.921393,0.130147,-2.04945,2.7036e-307,0,True,-7.88855,0.962467,-2.13633,0,0,True,60.6852,120.567,0.593429,2.6175e-19,0.776536,True,-8.89696,-8.89696,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn(N[N+](=O)[O-])nc1[*:2],[*:1]c1n[nH]c([*:2])n1,nitramine,azole_ring,linker,False,*c1n[nH]c(*)n1||*c1nn(N[N+](=O)[O-])nc1*,reverse,452,452,12.6527,9,4,0.415653,1.40585,-52.4764,3.42977,-1.04614,0,0,True,-261.888,89.6547,-1.72276,3.90187e-223,0,True,-22.34,6.92237,-1.24213,8.63676e-241,0,True,-0.167389,0.0440905,-2.12519,3.28148e-270,0,True,-0.642689,0.157431,-1.42953,1.42881e-283,0,True,-4.92441,0.893339,-1.3336,0,0,True,60.2955,84.0449,0.589618,1.17472e-42,0.820796,True,-8.89934,-8.89934,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])n1N[N+](=O)[O-],[*:1]c1nnn([*:2])c1C,nitramine,azole_ring,linker,False,*c1nnc(*)n1N[N+](=O)[O-]||*c1nnn(*)c1C,canonical,367,367,12.5967,9,3,0.41673,1.39964,-19.8438,8.37596,-0.395597,2.18872e-152,0.0027248,True,-197.15,90.7272,-1.29689,7.11736e-141,0,True,-38.0248,7.44968,-2.11423,2.10576e-264,0,True,-0.0772785,0.0401537,-0.981136,2.75321e-125,0.0190736,True,-0.909356,0.125104,-2.02268,0,0,True,-7.71418,0.890113,-2.0891,0,0,True,74.2494,115.899,0.72607,3.0971e-29,0.811989,True,-8.89964,-8.89964,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc(N[N+](=O)[O-])n1[*:2],[*:1]c1nn([*:2])nc1C,nitramine,azole_ring,linker,False,*c1nn(*)nc1C||*c1nnc(N[N+](=O)[O-])n1*,reverse,392,392,13.0306,9,3,0.408522,1.44785,-20.0385,4.8854,-0.399478,6.93786e-247,0,True,-185.51,84.1709,-1.22032,2.39198e-152,0,True,-36.8043,7.62097,-2.04637,2.76453e-273,0,True,-0.0803788,0.0318411,-1.0205,6.78088e-172,0.00255102,True,-0.927909,0.126787,-2.06395,0,0,True,-7.95103,0.983337,-2.15324,0,0,True,69.1638,115.417,0.676339,6.06893e-28,0.811224,True,-8.90386,-8.90386,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc(N=[N+]=[N-])n1[*:2],[*:2]c1nnn(C)c1[*:1],azide,azole_ring,linker,False,*c1nnc(N=[N+]=[N-])n1*||*c1nnn(C)c1*,canonical,360,360,12.6333,8,2,0.387722,1.57917,-96.1927,8.81678,-1.91765,0,0,True,-200.816,65.1219,-1.32101,1.19599e-185,0,True,-27.1354,5.73328,-1.50876,4.44923e-248,0,True,-0.0946892,0.0395772,-1.20218,8.18852e-151,0.00277778,True,-0.678567,0.12351,-1.50933,1.81713e-270,0,True,-5.35692,0.783303,-1.45073,1.01705e-303,0,True,15.8961,96.6533,0.155445,0.00195159,0.569444,True,-8.90967,-8.90967,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nnn(O)c1[*:2],[*:1]Nc1nc([*:2])n(C)n1,azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nc1nnn(O)c1*,reverse,109,109,12.5229,7,0,0.358553,1.78899,-24.6846,4.30069,-0.492099,1.04609e-84,0,True,-256.309,68.1224,-1.68605,8.80658e-66,0,True,-23.9421,3.32014,-1.33121,3.67128e-95,0,True,-0.143677,0.0433995,-1.82414,3.21607e-60,0,True,-0.806549,0.116155,-1.79401,2.01138e-93,0,True,-6.5884,0.981299,-1.78423,7.06477e-92,0,True,89.1319,119.128,0.871603,3.93616e-12,0.880734,True,-8.91174,-8.91174,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(N[N+](=O)[O-])nnn1[*:2],[*:1]c1c(C)nnn1[*:2],nitramine,azole_ring,linker,False,*c1c(C)nnn1*||*c1c(N[N+](=O)[O-])nnn1*,reverse,368,368,13.0978,9,3,0.40728,1.45531,-22.9378,4.11767,-0.457276,1.39059e-278,0,True,-192.19,82.5079,-1.26427,1.64789e-150,0,True,-36.6641,7.25911,-2.03857,1.66886e-263,0,True,-0.0810457,0.0300653,-1.02896,1.34085e-170,0.00271739,True,-0.906342,0.12101,-2.01598,0,0,True,-7.78725,0.986758,-2.10889,0,0,True,75.3454,111.592,0.736788,7.36333e-32,0.855978,True,-8.91394,-8.91394,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn(N=[N+]=[N-])c1[*:1],[*:1]c1c(C)nnn1[*:2],azide,azole_ring,linker,False,*c1c(C)nnn1*||*c1nnn(N=[N+]=[N-])c1*,reverse,304,304,12.8158,8,2,0.384324,1.60197,-97.8985,6.35047,-1.95165,0,0,True,-189.098,67.7765,-1.24393,3.33933e-145,0,True,-26.3065,5.4903,-1.46267,2.98954e-211,0,True,-0.0911668,0.0386559,-1.15746,5.37286e-126,0,True,-0.697808,0.11919,-1.55213,1.03098e-236,0,True,-5.72946,0.780128,-1.55161,7.26274e-266,0,True,4.85407,75.7546,0.047467,0.26479,0.5,False,-8.91946,-8.91946,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn([*:2])nc1[N+](=O)[O-],[*:1]c1nnn([*:2])c1C,nitro,azole_ring,linker,False,*c1nn(*)nc1[N+](=O)[O-]||*c1nnn(*)c1C,canonical,416,416,12.8293,8,2,0.384074,1.60367,-13.3164,6.50136,-0.26547,9.40893e-151,0.00721154,True,-227.505,90.2779,-1.49657,4.72279e-182,0,True,-38.2587,7.50646,-2.12723,2.88673e-299,0,True,-0.0742933,0.0383598,-0.943235,1.09563e-142,0.00721154,True,-0.905197,0.130036,-2.01343,0,0,True,-7.72293,1.03676,-2.09147,0,0,True,67.4682,113.128,0.659759,2.5155e-29,0.817308,True,-8.93741,-8.93741,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n([N+](=O)[O-])n1,[*:1]c1nnc(C)n1[*:2],nitro,azole_ring,linker,False,*c1nc(*)n([N+](=O)[O-])n1||*c1nnc(C)n1*,canonical,397,397,12.4383,8,2,0.391422,1.55479,-9.55821,9.95169,-0.190548,2.82989e-58,0.214106,True,-234.103,101.672,-1.53998,1.4617e-160,0,True,-39.4448,7.47134,-2.19318,1.67525e-291,0,True,-0.0736217,0.0510003,-0.934709,5.01481e-99,0.0327456,True,-0.909071,0.166821,-2.02204,9.09751e-297,0,True,-7.59621,1.197,-2.05715,0,0,True,72.5072,136.057,0.709034,2.41164e-23,0.72796,True,-8.93761,-8.93761,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([N+](=O)[O-])n([*:2])n1,[*:2]c1nnc(C)n1[*:1],nitro,azole_ring,linker,False,*c1nc([N+](=O)[O-])n(*)n1||*c1nnc(C)n1*,canonical,343,343,12.8134,8,2,0.384368,1.60168,-13.5196,11.4133,-0.269519,3.23898e-67,0.110787,True,-234.662,99.7236,-1.54366,1.13377e-141,0,True,-38.3867,7.29385,-2.13435,1.38121e-251,0,True,-0.0758332,0.0488998,-0.962787,3.67564e-93,0.0495627,True,-0.893664,0.154339,-1.98777,2.53968e-265,0,True,-7.53938,1.19568,-2.04176,1.19881e-277,0,True,75.3194,133.417,0.736534,2.19253e-22,0.760933,True,-8.93985,-8.93985,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn([N+](=O)[O-])nc1[*:2],[*:1]c1nnn([*:2])c1C,nitro,azole_ring,linker,False,*c1nn([N+](=O)[O-])nc1*||*c1nnn(*)c1C,canonical,418,418,12.5694,8,2,0.388928,1.57117,-12.5445,8.38401,-0.250081,1.28108e-108,0.0502392,True,-229.814,94.3824,-1.51176,1.4518e-177,0,True,-38.8915,7.34261,-2.16242,2.03513e-307,0,True,-0.071395,0.0398579,-0.906438,2.25681e-132,0.0215311,True,-0.90875,0.138431,-2.02133,0,0,True,-7.73485,1.11047,-2.0947,0,0,True,79.2863,108.032,0.775325,5.29197e-41,0.808612,True,-8.94673,-8.94673,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn([*:2])nc1N=[N+]=[N-],[*:1]c1nnc(C)n1[*:2],azide,azole_ring,linker,False,*c1nn(*)nc1N=[N+]=[N-]||*c1nnc(C)n1*,canonical,380,380,12.6184,8,2,0.388003,1.5773,-97.5241,2.9432,-1.94419,0,0,True,-203.114,69.1945,-1.33613,1.44181e-188,0,True,-27.2161,5.81724,-1.51325,5.84715e-260,0,True,-0.0987884,0.043373,-1.25423,2.97703e-152,0,True,-0.671344,0.13869,-1.49327,2.49501e-265,0,True,-5.21743,0.788705,-1.41295,0,0,True,27.1773,117.515,0.265761,8.72658e-06,0.610526,True,-8.95401,-8.95401,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])n1N=[N+]=[N-],[*:1]c1nn([*:2])nc1C,azide,azole_ring,linker,False,*c1nn(*)nc1C||*c1nnc(*)n1N=[N+]=[N-],reverse,419,419,12.5537,8,2,0.389224,1.56921,-95.9967,7.74619,-1.91374,0,0,True,-196.757,66.1575,-1.29431,6.85881e-210,0,True,-27.2124,5.36533,-1.51304,1.47079e-300,0,True,-0.0883198,0.0427197,-1.12132,3.38177e-153,0,True,-0.70726,0.126879,-1.57316,0,0,True,-5.69037,0.76035,-1.54103,0,0,True,-2.05236,87.5994,-0.0200696,0.631779,0.498807,False,-8.9566,-8.9566,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(N=[N+]=[N-])n1,[*:2]c1nnn(C)c1[*:1],azide,azole_ring,linker,False,*c1nc(*)n(N=[N+]=[N-])n1||*c1nnn(C)c1*,canonical,412,412,12.5583,8,2,0.389138,1.56978,-96.7367,5.43825,-1.92849,0,0,True,-200.042,59.774,-1.31592,1.46993e-225,0,True,-26.9938,5.50968,-1.50089,1.2764e-289,0,True,-0.0966956,0.0368665,-1.22766,1.60432e-186,0,True,-0.684216,0.126899,-1.5219,4.27556e-306,0,True,-5.40962,0.77864,-1.465,0,0,True,30.5422,102.863,0.298667,3.72115e-09,0.63835,True,-8.95986,-8.95986,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn(N[N+](=O)[O-])nc1[*:2],[*:1]c1c(C)nnn1[*:2],nitramine,azole_ring,linker,False,*c1c(C)nnn1*||*c1nn(N[N+](=O)[O-])nc1*,reverse,362,362,12.7624,9,3,0.413557,1.41805,-22.9374,7.70616,-0.457268,1.14766e-181,0,True,-196.312,92.2203,-1.29138,2.54159e-136,0,True,-37.4856,7.11377,-2.08424,1.2326e-265,0,True,-0.0841818,0.0396063,-1.06878,4.0051e-136,0.00828729,True,-0.900721,0.127921,-2.00347,7.04766e-310,0,True,-7.59773,0.986618,-2.05757,0,0,True,92.8248,112.748,0.907716,1.45685e-42,0.850829,True,-8.96272,-8.96272,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(N=[N+]=[N-])nnn1[*:2],[*:1]c1nn([*:2])nc1C,azide,azole_ring,linker,False,*c1c(N=[N+]=[N-])nnn1*||*c1nn(*)nc1C,canonical,383,383,12.6475,8,2,0.387456,1.58094,-96.7696,3.6414,-1.92915,0,0,True,-200.342,64.5285,-1.31789,1.97584e-198,0,True,-27.227,6.06051,-1.51385,1.41874e-255,0,True,-0.0936906,0.038702,-1.18951,5.20846e-162,0,True,-0.689745,0.127382,-1.5342,2.50521e-285,0,True,-5.47742,0.693765,-1.48336,0,0,True,53.2752,105.096,0.520968,8.61947e-21,0.744125,True,-8.96796,-8.96796,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn([*:2])nc1[N+](=O)[O-],[*:2]c1nnn([*:1])c1C,nitro,azole_ring,linker,False,*c1nn(*)nc1[N+](=O)[O-]||*c1nnn(*)c1C,canonical,338,338,12.8491,8,2,0.383709,1.60614,-13.8051,11.3273,-0.275212,9.90332e-69,0.118343,True,-235.317,99.2135,-1.54797,1.29658e-140,0,True,-38.4634,7.60099,-2.13861,2.11868e-242,0,True,-0.0748382,0.0475963,-0.950153,2.90069e-93,0.0207101,True,-0.897028,0.138561,-1.99526,2.20408e-277,0,True,-7.61525,1.02961,-2.06231,1.76319e-296,0,True,74.9762,117.921,0.733178,9.9296e-27,0.789941,True,-8.96952,-8.96952,0,6,False,Hf|Q|OBgood|Pe|D|P
