candidate_id,candidate_frag,chemotype,n_pairs,n_distinct_neighbor_frags,n_Hf,mean_d_Hf,median_d_Hf,std_d_Hf,frac_pos_d_Hf,n_Q,mean_d_Q,median_d_Q,std_d_Q,frac_pos_d_Q,n_OBgood,mean_d_OBgood,median_d_OBgood,std_d_OBgood,frac_pos_d_OBgood,n_Pe,mean_d_Pe,median_d_Pe,std_d_Pe,frac_pos_d_Pe,n_D,mean_d_D,median_d_D,std_d_D,frac_pos_d_D,n_P,mean_d_P,median_d_P,std_d_P,frac_pos_d_P,n_IS,mean_d_IS,median_d_IS,std_d_IS,frac_pos_d_IS,n_nu,mean_d_nu,median_d_nu,std_d_nu,frac_pos_d_nu
cand_022,[*:1]Nc1nnnn1N=[N+]=[N-],azide,110,110,110,-154.987,-155.712,39.8929,0,110,-392.378,-426.022,157.436,0,110,-41.5444,-40.6935,20.6252,0.0181818,110,-0.246665,-0.2544,0.0890559,0.00909091,110,-1.10812,-1.05469,0.454593,0,110,-8.99153,-8.81197,3.65821,0,110,-35.8878,-27.4372,73.1683,0.409091,0,,,,
cand_022,[*:1]c1nnn([*:2])n1,azole_ring,99,99,99,-28.0301,-38.2024,48.5758,0.262626,99,-141.315,-130.699,114.956,0.131313,99,-17.9986,-20.6149,15.3036,0.10101,99,-0.163275,-0.1633,0.0561568,0.020202,99,-0.59491,-0.564665,0.337066,0.020202,99,-4.8275,-4.68623,3.02116,0.0707071,99,-37.027,-23.042,84.9572,0.434343,0,,,,
cand_022,[*:2]c1nnnn1[*:1],azole_ring,95,95,95,-29.4159,-46.1924,55.4101,0.252632,95,-146.621,-126.291,117.439,0.0736842,95,-16.6244,-12.5818,15.7473,0.0736842,95,-0.185175,-0.1862,0.0457499,0,95,-0.634986,-0.628523,0.338435,0.0105263,95,-5.11953,-5.1182,2.99616,0.0210526,95,-89.5202,-106.861,87.698,0.231579,0,,,,
cand_022,[*:1]c1nnnn1[*:2],azole_ring,90,90,90,-29.4019,-40.0524,50.3118,0.255556,90,-138.76,-107.468,126.654,0.1,90,-16.7011,-12.5818,15.4145,0.0777778,90,-0.170537,-0.17205,0.051121,0,90,-0.612345,-0.543527,0.328361,0,90,-4.98757,-4.34886,2.8957,0.0222222,90,-73.2596,-89.089,91.0452,0.288889,0,,,,
cand_022,[*:2]c1nnn([*:1])n1,azole_ring,90,90,90,-37.7424,-47.2174,44.5672,0.166667,90,-156.684,-135.776,115.964,0.0333333,90,-17.4621,-12.5818,15.3481,0.0666667,90,-0.184408,-0.1808,0.0422115,0,90,-0.621089,-0.568107,0.32238,0,90,-4.97758,-4.60836,2.90427,0.0444444,90,-54.6314,-55.9329,87.1301,0.322222,0,,,,
cand_022,[*:1]N=[N+]=[N-],azide,2,2,2,-85.657,-85.657,0.982313,0,2,-71.1788,-71.1788,174.715,0.5,2,1.12385,1.12385,16.9285,0.5,2,-0.0378,-0.0378,0.0229103,0,2,-0.0315804,-0.0315804,0.137105,0.5,2,-0.180886,-0.180886,1.44645,0.5,2,-115.117,-115.117,56.785,0,0,,,,
cand_022,[*:1]NN[*:2],hydrazo,1,1,1,21.8273,21.8273,0,1,1,173.652,173.652,0,1,1,13.8092,13.8092,0,1,1,-0.0147,-0.0147,0,0,1,0.187086,0.187086,0,1,1,1.9679,1.9679,0,1,1,26.9005,26.9005,0,1,0,,,,
cand_023,[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,azoxy,1155,1155,1155,-69.1343,-74.3739,51.2933,0.121212,1155,-212.967,-210.145,97.8266,0.0138528,1155,-27.8054,-26.6533,14.0179,0,1155,-0.205742,-0.2024,0.0658814,0.000865801,1155,-0.73143,-0.685201,0.41404,0.0147186,1155,-6.1112,-5.75977,3.79835,0.0380952,1155,25.6746,9.8444,40.5606,0.957576,0,,,,
cand_023,[*:2]Nc1nnn(/N=[N+](/[*:1])[O-])n1,azoxy,638,638,638,-55.597,-64.4739,44.5769,0.153605,638,-214.408,-209.176,89.0706,0.015674,638,-29.4756,-27.9214,13.8536,0,638,-0.190702,-0.19075,0.0561841,0.0015674,638,-0.751613,-0.726128,0.400291,0.0125392,638,-6.38985,-6.21824,3.69134,0.023511,638,28.7897,11.6448,42.8054,0.974922,0,,,,
cand_023,[*:1]/N=[N+](/[O-])n1nnc([*:2])n1,azoxy,633,633,633,-61.6322,-66.1939,51.0865,0.129542,633,-216.763,-217.677,92.653,0.00631912,633,-26.3361,-23.6574,13.249,0,633,-0.191427,-0.1857,0.0650109,0.00157978,633,-0.675246,-0.591879,0.396979,0.0205371,633,-5.63755,-4.98024,3.66344,0.042654,633,15.2503,6.619,23.3465,0.955766,0,,,,
cand_023,[*:1]Nc1nnn(/N=[N+](/[*:2])[O-])n1,azoxy,517,517,517,-85.84,-96.5839,54.0812,0.0812379,517,-211.189,-210.555,107.718,0.0116054,517,-25.7443,-22.2807,13.9582,0,517,-0.224302,-0.2245,0.0720085,0,517,-0.706523,-0.610057,0.429486,0.0174081,517,-5.76734,-5.06318,3.90262,0.0560928,517,21.8304,7.2552,37.2898,0.93617,0,,,,
cand_023,[*:2]c1nnn(/N=[N+](/[*:1])[O-])n1,azoxy,443,443,443,-60.1053,-65.4439,49.8234,0.133183,443,-228.588,-227.969,85.3472,0.00451467,443,-27.6861,-25.1438,13.0015,0,443,-0.19256,-0.1891,0.0617047,0.00225734,443,-0.7125,-0.655195,0.382777,0.0158014,443,-6.00965,-5.61127,3.53435,0.0248307,443,17.0344,7.9575,25.3481,0.981941,0,,,,
cand_023,[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,azoxy,190,190,190,-65.1924,-71.0489,53.8841,0.121053,190,-189.193,-166.09,102.856,0.0105263,190,-23.1884,-21.1045,13.3203,0,190,-0.188787,-0.1784,0.0722393,0,190,-0.588386,-0.51032,0.416517,0.0315789,190,-4.76996,-4.03537,3.81884,0.0842105,190,11.0904,4.0394,17.18,0.894737,0,,,,
cand_023,[*:1]n1nnc(N[N+](=O)[O-])n1,nitramine,3,3,3,47.8765,69.2677,41.5674,0.666667,3,13.6816,11.5229,14.9777,0.666667,3,-5.65111,-8.47667,4.89401,0,3,-0.0012,0,0.00668132,0.333333,3,-0.0942764,-0.0645827,0.135739,0.333333,3,-0.928946,-0.534209,1.45785,0.333333,3,7.41357,3.8044,10.0983,0.666667,0,,,,
cand_023,[*:1]c1nnn([*:2])n1,azole_ring,1,1,1,-0.03012,-0.03012,0,0,1,-0.0996922,-0.0996922,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0241574,0.0241574,0,1,1,0.29089,0.29089,0,1,1,-0.3843,-0.3843,0,0,0,,,,
cand_023,[*:1]Nc1nnn([*:2])n1,azole_ring,1,1,1,-0.03012,-0.03012,0,0,1,-0.0996922,-0.0996922,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0241574,0.0241574,0,1,1,0.29089,0.29089,0,1,1,-0.3843,-0.3843,0,0,0,,,,
cand_024,[*:1]/N=[N+](/[O-])n1nnc([*:2])n1,azoxy,917,917,917,-66.8712,-70.2042,48.6264,0.110142,917,-290.408,-290.748,110.654,0.00218103,917,-34.0518,-33.555,14.8978,0,917,-0.214589,-0.2168,0.0673966,0.00545256,917,-0.953467,-0.93314,0.393768,0.00545256,917,-8.22574,-8.0982,3.46861,0.00654308,917,123.163,113.957,90.0048,0.958561,0,,,,
cand_024,[*:2]n1nnnc1/N=[N+](/[*:1])[O-],azoxy,373,373,373,-67.7675,-71.4742,49.8076,0.112601,373,-293.837,-281.121,100.281,0,373,-32.9423,-30.6145,15.0832,0.00268097,373,-0.22724,-0.2237,0.0702986,0,373,-0.979412,-0.915515,0.414925,0,373,-8.43345,-7.946,3.60506,0,373,89.2059,54.6857,91.1904,0.841823,0,,,,
cand_024,[*:1]n1nnnc1/N=[N+](/[*:2])[O-],azoxy,152,152,152,-88.655,-93.0792,46.6745,0.0328947,152,-288.674,-285.82,110.541,0.00657895,152,-31.7302,-30.1035,15.7398,0.0197368,152,-0.254018,-0.25185,0.0777524,0,152,-1.00805,-0.960779,0.462261,0.0131579,152,-8.56051,-8.21137,4.00347,0.0131579,152,89.319,54.6156,85.9372,0.888158,0,,,,
cand_024,[*:1]n1nnc([N+](=O)[O-])n1,nitro,8,8,8,12.7805,5.4925,29.037,0.75,8,-30.6936,-42.9166,30.1625,0.25,8,-7.24924,-2.50897,8.27581,0,8,0.0031625,0.0074,0.00830971,0.625,8,-0.101665,0.00487422,0.229496,0.625,8,-0.954481,0.114204,2.3833,0.625,8,62.1369,22.6486,86.3377,0.875,0,,,,
cand_024,[*:1]c1nnn([*:2])n1,azole_ring,5,5,5,6.74901,6.54161,3.45326,1,5,-23.2066,-42.7592,33.3719,0.4,5,-1.50538,-2.50897,1.37422,0,5,0.00688,0.0084,0.00475889,0.8,5,0.0573545,0.0296455,0.0674585,1,5,0.692985,0.279145,0.787074,1,5,33.3395,8.2662,60.5036,0.8,0,,,,
cand_024,[*:1][N+](=O)[O-],nitro,2,2,2,-0.417985,-0.417985,9.84235,0.5,2,-57.0876,-57.0876,1.88656,0,2,-10.8199,-10.8199,11.7535,0,2,-0.0054,-0.0054,0.00636396,0,2,-0.207904,-0.207904,0.304311,0.5,2,-2.02683,-2.02683,3.10957,0.5,2,124.697,124.697,164.657,1,0,,,,
cand_024,[*:1]c1nnnn1N=[N+]=[N-],azide,1,1,1,-5.36897,-5.36897,0,0,1,-20.0253,-20.0253,0,0,1,0,0,0,0,1,-0.0142,-0.0142,0,0,1,-0.0439163,-0.0439163,0,0,1,-0.431112,-0.431112,0,0,1,28.3693,28.3693,0,1,0,,,,
cand_024,[*:1]c1nnnn1[*:2],azole_ring,1,1,1,-5.36897,-5.36897,0,0,1,-20.0253,-20.0253,0,0,1,0,0,0,0,1,-0.0142,-0.0142,0,0,1,-0.0439163,-0.0439163,0,0,1,-0.431112,-0.431112,0,0,1,28.3693,28.3693,0,1,0,,,,
cand_025,[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,azoxy,917,917,917,-73.4201,-76.7458,48.6162,0.089422,917,-234.594,-234.995,110.799,0.0174482,917,-31.5401,-31.046,14.9038,0.00436205,917,-0.213688,-0.2159,0.0673997,0.00654308,917,-0.960752,-0.940416,0.393749,0.00327154,917,-8.39789,-8.27017,3.46816,0.00327154,917,114.887,105.691,90.0167,0.901854,0,,,,
cand_025,[*:1]/N=[N+](/[O-])n1nnc([*:2])n1,azoxy,643,643,643,-57.8093,-62.4258,50.3229,0.144635,643,-230.237,-223.299,105.573,0.00622084,643,-29.002,-28.8856,15.2104,0.00466563,643,-0.192615,-0.1892,0.0615896,0.00466563,643,-0.870143,-0.831791,0.403925,0.00466563,643,-7.64043,-7.43174,3.63207,0.00622084,643,92.4102,67.4702,88.41,0.85381,0,,,,
cand_025,[*:2]n1nnnc1/N=[N+](/[*:1])[O-],azoxy,431,431,431,-69.9257,-70.5058,42.3209,0.0812065,431,-270.768,-254.059,97.1211,0,431,-29.4703,-28.1055,14.1603,0,431,-0.213327,-0.2092,0.0567897,0,431,-0.935827,-0.914589,0.372773,0,431,-8.21625,-8.12971,3.32151,0,431,48.2658,16.6214,75.2396,0.665893,0,,,,
cand_025,[*:1]n1nnnc1/N=[N+](/[*:2])[O-],azoxy,188,188,188,-70.7947,-76.0008,56.427,0.138298,188,-231.875,-220.884,112.228,0.00531915,188,-25.3103,-22.2758,14.1476,0.0106383,188,-0.217139,-0.22085,0.075621,0,188,-0.853094,-0.768002,0.426505,0,188,-7.38343,-6.62938,3.72918,0.00531915,188,40.5189,17.3831,62.0638,0.707447,0,,,,
cand_025,[*:1]n1nnc(N[N+](=O)[O-])n1,nitramine,8,8,8,5.42119,-3.11604,29.3284,0.375,8,32.0292,26.7089,29.9856,0.75,8,-4.42664,0,8.52488,0.375,8,0.004175,0.0083,0.00825275,0.75,8,-0.109851,-0.00604077,0.229017,0.375,8,-1.14794,-0.143746,2.37244,0.375,8,52.8373,14.3824,87.1202,0.625,0,,,,
cand_025,[*:1]Nc1nnn([*:2])n1,azole_ring,5,5,5,-1.10092,-2.09822,4.6002,0.4,5,43.6976,55.7536,28.7763,1,5,1.50538,2.50897,1.37422,0.6,5,0.00796,0.0093,0.00439409,1,5,0.0486227,0.0223688,0.0688729,0.6,5,0.486624,0.107177,0.818656,0.6,5,23.4201,-3.3546,61.4654,0.4,0,,,,
cand_025,[*:1]c1nnnn1N=[N+]=[N-],azide,2,2,2,-39.7581,-39.7581,48.9797,0,2,-23.8601,-23.8601,8.14792,0,2,4.23834,4.23834,5.99391,0.5,2,-0.009,-0.009,0.0059397,0,2,-0.0566192,-0.0566192,0.171405,0.5,2,-0.73755,-0.73755,1.79854,0.5,2,-16.9184,-16.9184,2.69012,0,0,,,,
cand_025,[*:1]c1nnn([*:2])n1,azole_ring,2,2,2,3.63454,3.63454,0.0630103,1,2,12.837,12.837,0.222527,1,2,0,0,0,0,2,0.00945,0.00945,0.000212132,1,2,0.0360736,0.0360736,0.0578108,0.5,2,0.373285,0.373285,0.691283,0.5,2,-9.12145,-9.12145,8.15556,0,0,,,,
cand_025,[*:1]N[N+](=O)[O-],nitramine,2,2,2,-10.2304,-10.2304,5.21674,0,2,26.5428,26.5428,41.3103,0.5,2,-7.05647,-7.05647,13.5276,0.5,2,-0.00405,-0.00405,0.00700036,0.5,2,-0.218819,-0.218819,0.299166,0,2,-2.28478,-2.28478,2.98797,0,2,112.297,112.297,170.502,0.5,0,,,,
cand_025,[*:1]c1nnnn1[*:2],azole_ring,1,1,1,-5.12424,-5.12424,0,0,1,-18.0986,-18.0986,0,0,1,0,0,0,0,1,-0.0132,-0.0132,0,0,1,-0.177821,-0.177821,0,0,1,-2.00931,-2.00931,0,0,1,-15.0162,-15.0162,0,0,0,,,,
cand_025,[*:1]N=[N+]=[N-],azide,1,1,1,-74.3863,-74.3863,0,0,1,-29.6028,-29.6028,0,0,1,8.47667,8.47667,0,1,1,-0.0048,-0.0048,0,0,1,0.101657,0.101657,0,1,1,0.980247,0.980247,0,1,1,-19.1564,-19.1564,0,0,0,,,,
cand_025,[*:1]/N=[N+](\[*:2])[O-],azoxy,1,1,1,2.30418,2.30418,0,1,1,-60.2456,-60.2456,0,0,1,-6.49731,-6.49731,0,0,1,-0.0408,-0.0408,0,0,1,-0.301167,-0.301167,0,0,1,-3.05921,-3.05921,0,0,1,7.491,7.491,0,1,0,,,,
cand_026,[*:1]/N=[N+](\[O-])n1nnnc1N[*:2],azoxy,1196,1196,1196,-66.9368,-70.9564,49.4438,0.104515,1196,-201.456,-205.329,95.7061,0.0100334,1196,-27.648,-26.6533,13.7749,0,1196,-0.198127,-0.19285,0.061304,0.00083612,1196,-0.826232,-0.781776,0.400437,0,1196,-7.34713,-7.04485,3.68137,0.00167224,1196,27.7745,8.9695,47.5698,0.917224,0,,,,
cand_026,[*:1]/N=[N+](\[O-])n1nnnc1[*:2],azoxy,630,630,630,-60.2766,-67.4264,48.4316,0.128571,630,-211.825,-211.78,89.3298,0.0015873,630,-27.8715,-26.6533,13.8393,0,630,-0.188735,-0.18495,0.058812,0.0015873,630,-0.821945,-0.782053,0.403449,0,630,-7.35232,-7.07496,3.74159,0.00793651,630,17.4683,6.1589,31.2002,0.879365,0,,,,
cand_026,[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,azoxy,617,617,617,-54.1095,-59.2314,42.9653,0.150729,617,-203.637,-202.815,88.6869,0.00810373,617,-29.5314,-28.2204,13.6053,0,617,-0.184925,-0.1835,0.0564063,0.00162075,617,-0.823048,-0.789176,0.397023,0.00324149,617,-7.34206,-7.02438,3.69854,0.00324149,617,42.9396,19.0455,55.4686,0.946515,0,,,,
cand_026,[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,azoxy,525,525,525,-84.7193,-93.7814,50.4994,0.0628571,525,-206.248,-211.411,102.763,0.032381,525,-26.2782,-23.245,13.6633,0,525,-0.219316,-0.2195,0.0723686,0.00761905,525,-0.822126,-0.748794,0.431218,0.0114286,525,-7.18451,-6.44018,3.94871,0.0152381,525,33.1371,11.704,49.865,0.904762,0,,,,
cand_026,[*:2]n1nnc(/N=[N+](\[*:1])[O-])n1,azoxy,415,415,415,-59.8028,-62.7214,45.6957,0.110843,415,-227.192,-228.082,81.229,0.00240964,415,-29.7193,-29.6147,13.4025,0,415,-0.193372,-0.1882,0.0577431,0.00240964,415,-0.846402,-0.81755,0.395815,0.00240964,415,-7.53863,-7.36786,3.69977,0.00240964,415,35.1526,15.6227,46.1273,0.93494,0,,,,
cand_026,[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,azoxy,192,192,192,-67.0814,-73.2564,52.7468,0.130208,192,-193.482,-186.404,103.159,0.0260417,192,-24.8181,-21.9952,14.374,0,192,-0.189029,-0.1787,0.0773688,0.0208333,192,-0.740495,-0.652487,0.462308,0.0364583,192,-6.50245,-5.88724,4.22794,0.046875,192,30.3447,9.45125,46.881,0.885417,0,,,,
cand_026,[*:1]c1nnn(N[N+](=O)[O-])n1,nitramine,2,2,2,-7.2658,-7.2658,10.3171,0.5,2,-5.97704,-5.97704,8.59086,0.5,2,-6.6083,-6.6083,9.34555,0,2,-0.0055,-0.0055,0.0079196,0.5,2,-0.22959,-0.22959,0.328716,0.5,2,-2.47258,-2.47258,3.54527,0.5,2,-0.8164,-0.8164,0.0118794,0,0,,,,
cand_026,[*:1]n1nnnc1N[N+](=O)[O-],nitramine,2,2,2,35.8132,35.8132,54.9356,0.5,2,10.3179,10.3179,28.7845,0.5,2,-4.23834,-4.23834,5.99391,0,2,-0.0009,-0.0009,0.00919239,0.5,2,-0.172241,-0.172241,0.0264826,0,2,-1.93658,-1.93658,0.184725,0,2,4.1544,4.1544,7.34033,0.5,0,,,,
cand_026,[*:1]c1nnn([*:2])n1,azole_ring,1,1,1,0.029493,0.029493,0,1,1,0.0976169,0.0976169,0,1,1,0,0,0,0,1,0.0001,0.0001,0,1,1,0.00284713,0.00284713,0,1,1,0.0343058,0.0343058,0,1,1,-0.808,-0.808,0,0,0,,,,
cand_026,[*:1]c1nnnn1[*:2],azole_ring,1,1,1,-3.03213,-3.03213,0,0,1,-10.0358,-10.0358,0,0,1,0,0,0,0,1,-0.0074,-0.0074,0,0,1,-0.153515,-0.153515,0,0,1,-1.80596,-1.80596,0,0,1,-1.036,-1.036,0,0,0,,,,
cand_026,[*:1]Nn1nnc([*:2])n1,azole_ring,1,1,1,0.029493,0.029493,0,1,1,0.0976169,0.0976169,0,1,1,0,0,0,0,1,0.0001,0.0001,0,1,1,0.00284713,0.00284713,0,1,1,0.0343058,0.0343058,0,1,1,-0.808,-0.808,0,0,0,,,,
cand_026,[*:1]Nc1nnnn1[*:2],azole_ring,1,1,1,-3.03213,-3.03213,0,0,1,-10.0358,-10.0358,0,0,1,0,0,0,0,1,-0.0074,-0.0074,0,0,1,-0.153515,-0.153515,0,0,1,-1.80596,-1.80596,0,0,1,-1.036,-1.036,0,0,0,,,,
cand_026,[*:1]N[N+](=O)[O-],nitramine,1,1,1,69.9555,69.9555,0,1,1,14.0603,14.0603,0,1,1,-8.47667,-8.47667,0,0,1,-0.0066,-0.0066,0,0,1,-0.208584,-0.208584,0,0,1,-2.20007,-2.20007,0,0,1,12.2031,12.2031,0,1,0,,,,
cand_027,[*:1]NNc1nnn([*:2])n1,hydrazo,532,532,532,-45.8108,-51.0488,48.7242,0.165414,532,-119.545,-108.409,123.468,0.157895,532,-18.439,-17.0853,15.6069,0.12782,532,-0.213144,-0.2118,0.0655704,0.0018797,532,-0.579761,-0.554396,0.359747,0.0357143,532,-4.17208,-3.99157,3.1043,0.0996241,532,51.3744,68.7356,82.3366,0.699248,0,,,,
cand_027,[*:1]c1nnn(N=[N+]=[N-])n1,azide,257,257,257,-128.646,-136.459,48.0179,0.00389105,257,-281.373,-259.016,150.335,0.0116732,257,-31.0984,-29.515,19.6509,0.0350195,257,-0.215744,-0.2159,0.0756967,0.0077821,257,-0.768065,-0.719747,0.421011,0.0272374,257,-5.82611,-5.46789,3.51675,0.0389105,257,32.2585,33.7727,82.7085,0.614786,0,,,,
cand_027,[*:1]Nc1nnn([*:2])n1,azole_ring,176,176,176,-27.123,-41.8688,53.124,0.267045,176,-134.234,-113.096,120.552,0.102273,176,-17.6603,-13.7045,15.2411,0.0511364,176,-0.166934,-0.1681,0.0497746,0.00568182,176,-0.493606,-0.43746,0.326033,0.0284091,176,-3.64799,-3.2509,2.86894,0.0454545,176,8.33537,-4.6991,89.272,0.482955,0,,,,
cand_027,[*:1]Nc1nnn(N=[N+]=[N-])n1,azide,110,110,110,-151.069,-151.829,40.0295,0.00909091,110,-376.711,-410.495,157.784,0.0181818,110,-41.5444,-40.6935,20.6252,0.0181818,110,-0.234051,-0.2419,0.0893649,0.0181818,110,-0.955464,-0.903411,0.457732,0.0272727,110,-7.38021,-7.21517,3.69085,0.0363636,110,50.4068,59.2497,73.0904,0.718182,0,,,,
cand_027,[*:2]c1nnn([*:1])n1,azole_ring,94,94,94,-25.6058,-42.3438,55.7024,0.276596,94,-130.82,-108.782,118.038,0.0957447,94,-16.6261,-12.5818,15.8317,0.0744681,94,-0.173822,-0.1738,0.0445994,0,94,-0.486388,-0.480328,0.339232,0.0425532,94,-3.54115,-3.57308,3.00681,0.0638298,94,-4.0667,-22.0224,88.166,0.43617,0,,,,
cand_027,[*:1]c1nnn([*:2])n1,azole_ring,91,91,91,-25.4,-36.1088,50.0603,0.274725,91,-123.434,-93.2159,126.177,0.153846,91,-16.6986,-12.5818,15.3286,0.0769231,91,-0.156875,-0.1577,0.0522033,0.010989,91,-0.456879,-0.392246,0.330144,0.0659341,91,-3.35563,-2.75206,2.90994,0.0769231,91,13.0846,-2.4445,90.8602,0.494505,0,,,,
cand_028,[*:1]/N=[N+](/[O-])c1nnn(N[*:2])n1,azoxy,1195,1195,1195,-62.7785,-66.794,49.4359,0.123013,1195,-187.675,-191.403,95.6158,0.023431,1195,-27.6711,-26.6533,13.7574,0,1195,-0.187975,-0.1826,0.0611153,0.00334728,1195,-0.737219,-0.694502,0.400183,0.00669456,1195,-6.33183,-6.02659,3.67994,0.01841,1195,28.5735,9.7439,47.5822,0.98159,0,,,,
cand_028,[*:2]Nn1nnc(/N=[N+](/[*:1])[O-])n1,azoxy,783,783,783,-52.3784,-59.944,44.4075,0.154534,783,-183.242,-187.983,92.1067,0.0268199,783,-27.938,-26.6533,13.4298,0,783,-0.173443,-0.173,0.0531667,0.00510856,783,-0.725132,-0.671098,0.38488,0.00383142,783,-6.29343,-5.8773,3.56522,0.0102171,783,27.0684,10.2518,43.1717,0.989783,0,,,,
cand_028,[*:1]/N=[N+](/[O-])c1nnn([*:2])n1,azoxy,629,629,629,-56.1518,-63.234,48.4265,0.151033,629,-198.191,-197.968,89.1019,0.00794913,629,-27.9158,-26.6533,13.8055,0,629,-0.178703,-0.1748,0.0584775,0.0063593,629,-0.733413,-0.694833,0.402985,0.00953895,629,-6.34103,-6.07322,3.73899,0.0254372,629,18.2729,6.935,31.2158,0.969793,0,,,,
cand_028,[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,azoxy,509,509,509,-52.8332,-61.884,46.268,0.157171,509,-197.093,-197.715,85.8021,0.00785855,509,-28.2703,-26.6533,13.6541,0,509,-0.173299,-0.1712,0.0547022,0.00785855,509,-0.738335,-0.699059,0.393918,0.00982318,509,-6.42502,-6.12435,3.66444,0.0176817,509,15.9846,5.9625,26.9274,0.972495,0,,,,
cand_028,[*:1]Nn1nnc(/N=[N+](/[*:2])[O-])n1,azoxy,412,412,412,-82.5436,-91.684,52.4406,0.0631068,412,-196.101,-196.99,101.535,0.0169903,412,-27.1641,-28.0025,14.3624,0,412,-0.215593,-0.209,0.0656174,0,412,-0.760191,-0.739953,0.427301,0.0121359,412,-6.40482,-6.30259,3.89205,0.0339806,412,31.4338,7.994,54.9421,0.966019,0,,,,
cand_028,[*:1]n1nnc(/N=[N+](/[*:2])[O-])n1,azoxy,120,120,120,-70.2281,-73.864,54.6854,0.125,120,-202.852,-204.615,102.189,0.00833333,120,-26.4121,-24.5009,14.3919,0,120,-0.201623,-0.1959,0.0679539,0,120,-0.712537,-0.672078,0.440524,0.00833333,120,-5.98476,-5.67623,4.03677,0.0583333,120,27.979,11.5857,43.9276,0.958333,0,,,,
cand_028,[*:1]c1nnn(N[N+](=O)[O-])n1,nitramine,2,2,2,39.3841,39.3841,49.3879,1,2,21.6304,21.6304,9.70624,1,2,-4.23834,-4.23834,5.99391,0,2,0.00755,0.00755,0.00487904,1,2,-0.0223367,-0.0223367,0.0404772,0.5,2,-0.180952,-0.180952,0.709191,0.5,2,22.68,22.68,32.6015,0.5,0,,,,
cand_028,[*:1]c1nnn([*:2])n1,azole_ring,1,1,1,4.46159,4.46159,0,1,1,14.7671,14.7671,0,1,1,0,0,0,0,1,0.011,0.011,0,1,1,-0.0509584,-0.0509584,0,0,1,-0.682426,-0.682426,0,0,1,-0.3727,-0.3727,0,0,0,,,,
cand_028,[*:1]Nn1nnc([*:2])n1,azole_ring,1,1,1,4.46159,4.46159,0,1,1,14.7671,14.7671,0,1,1,0,0,0,0,1,0.011,0.011,0,1,1,-0.0509584,-0.0509584,0,0,1,-0.682426,-0.682426,0,0,1,-0.3727,-0.3727,0,0,0,,,,
cand_028,[*:1]N[N+](=O)[O-],nitramine,1,1,1,74.3066,74.3066,0,1,1,28.4938,28.4938,0,1,1,-8.47667,-8.47667,0,0,1,0.0041,0.0041,0,1,1,0.00628501,0.00628501,0,1,1,0.320522,0.320522,0,1,1,45.7328,45.7328,0,1,0,,,,
cand_029,[*:1]/N=[N+](/[O-])c1nnnn1[*:2],azoxy,532,532,532,-71.5701,-76.7597,48.6659,0.0977444,532,-309.079,-297.587,122.848,0.0018797,532,-32.2741,-30.8945,15.5646,0.0037594,532,-0.21094,-0.2096,0.0655838,0.0037594,532,-0.918765,-0.892764,0.358418,0.0018797,532,-7.74349,-7.55627,3.09139,0.0018797,532,-61.2547,-44.0722,82.3239,0.343985,0,,,,
cand_029,[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,azoxy,410,410,410,-56.6874,-62.8847,48.2371,0.143902,410,-296.044,-287.581,125.872,0.00487805,410,-32.4166,-30.8945,15.3614,0.00731707,410,-0.187612,-0.18895,0.0626294,0.0097561,410,-0.879212,-0.857991,0.346788,0.00243902,410,-7.49824,-7.35318,3.00717,0.00243902,410,-59.8565,-47.7531,80.341,0.35122,0,,,,
cand_029,[*:1]n1nnc(/N=[N+](/[*:2])[O-])n1,azoxy,137,137,137,-87.798,-94.6197,49.5139,0.0510949,137,-302.83,-289.744,136.915,0.00729927,137,-31.3479,-26.6021,18.2485,0.00729927,137,-0.234766,-0.2441,0.0669013,0.00729927,137,-0.949742,-0.892807,0.433169,0,137,-7.8716,-7.67526,3.67719,0,137,-56.6346,-35.184,83.324,0.394161,0,,,,
cand_029,[*:1]c1nnnn1N=[N+]=[N-],azide,7,7,7,-78.5775,-77.8182,3.60347,0,7,-14.6578,-30.7233,31.9587,0.428571,7,10.7715,9.6962,1.34112,1,7,-0.00782857,-0.01,0.00532751,0,7,0.235353,0.222374,0.0924546,1,7,2.45833,2.28868,1.09409,1,7,-203.986,-227.135,44.0104,0,0,,,,
cand_029,[*:1]N=[N+]=[N-],azide,4,2,4,-77.3928,-77.4582,5.40198,0,4,-4.89535,-4.73445,26.5968,0.5,4,10.9507,10.9507,1.44857,1,4,-0.0035,-0.00365,0.004312,0.25,4,0.264451,0.262467,0.0482501,1,4,2.76586,2.73995,0.548015,1,4,-195.332,-219.935,57.2129,0,0,,,,
