pair_id,candidate_id,neighbor_id,context_smiles,candidate_frag,neighbor_frag,d_Hf,d_Q,d_OBgood,d_Pe,d_D,d_P,d_IS,d_nu
73389078,cand_036,cand_022,[*:2]N=[N+]=[N-].[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1[*:2],[*:1]Nc1nnn([*:2])n1,-0.727283,-2.9075,0,-0.0023,-0.0942349,-1.04582,20.2028,
73730178,cand_013,cand_044,[*:2]N=[N+]=[N-].[*:1]Nn1cnnn1,[*:1]Nc1nnn([*:2])n1,[*:1]Nn1nnnc1[*:2],-6.09061,-29.1235,0,-0.025,-0.00850133,0.0480784,-67.6931,
73730178,cand_044,cand_013,[*:2]N=[N+]=[N-].[*:1]Nn1cnnn1,[*:1]Nn1nnnc1[*:2],[*:1]Nc1nnn([*:2])n1,6.09061,29.1235,0,0.025,0.00850133,-0.0480784,67.6931,
714,cand_056,cand_061,[*:2]/[N+]([O-])=N/c1nnn(N=[N+]=[N-])n1.[*:1][N+](=O)[O-],[*:1]Nc1nnnn1[*:2],[*:1]Nn1nnc([*:2])n1,0.143699,0.507537,0,0.0004,0.125314,1.50085,32.7553,
714,cand_061,cand_056,[*:2]/[N+]([O-])=N/c1nnn(N=[N+]=[N-])n1.[*:1][N+](=O)[O-],[*:1]Nn1nnc([*:2])n1,[*:1]Nc1nnnn1[*:2],-0.143699,-0.507537,0,-0.0004,-0.125314,-1.50085,-32.7553,
720,cand_058,cand_057,[*:2]/[N+]([O-])=N/c1nnn(N=[N+]=[N-])n1.[*:1][N+](=O)[O-],[*:1]Nc1nnn([*:2])n1,[*:1]c1nnn([*:2])n1,-6.78634,53.8269,2.50897,-0.0001,0.126628,1.40623,35.1193,
720,cand_057,cand_058,[*:2]/[N+]([O-])=N/c1nnn(N=[N+]=[N-])n1.[*:1][N+](=O)[O-],[*:1]c1nnn([*:2])n1,[*:1]Nc1nnn([*:2])n1,6.78634,-53.8269,-2.50897,0.0001,-0.126628,-1.40623,-35.1193,
1074,cand_025,cand_024,[*:2]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-].[*:1][N+](=O)[O-],[*:1]Nc1nnn([*:2])n1,[*:1]c1nnn([*:2])n1,-6.54161,55.7536,2.50897,0.0009,-0.00727666,-0.171967,-8.2662,
1074,cand_024,cand_025,[*:2]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-].[*:1][N+](=O)[O-],[*:1]c1nnn([*:2])n1,[*:1]Nc1nnn([*:2])n1,6.54161,-55.7536,-2.50897,-0.0009,0.00727666,0.171967,8.2662,
726,cand_061,cand_057,[*:2]/[N+]([O-])=N/c1nnn(N=[N+]=[N-])n1.[*:1][N+](=O)[O-],[*:1]Nn1nnc([*:2])n1,[*:1]c1nnn([*:2])n1,-8.10536,49.1681,2.50897,-0.0035,-0.150813,-1.86258,-6.5863,
726,cand_057,cand_061,[*:2]/[N+]([O-])=N/c1nnn(N=[N+]=[N-])n1.[*:1][N+](=O)[O-],[*:1]c1nnn([*:2])n1,[*:1]Nn1nnc([*:2])n1,8.10536,-49.1681,-2.50897,0.0035,0.150813,1.86258,6.5863,
732,cand_058,cand_061,[*:2]/[N+]([O-])=N/c1nnn(N=[N+]=[N-])n1.[*:1][N+](=O)[O-],[*:1]Nc1nnn([*:2])n1,[*:1]Nn1nnc([*:2])n1,1.31902,4.65873,0,0.0034,0.277442,3.26882,41.7056,
732,cand_061,cand_058,[*:2]/[N+]([O-])=N/c1nnn(N=[N+]=[N-])n1.[*:1][N+](=O)[O-],[*:1]Nn1nnc([*:2])n1,[*:1]Nc1nnn([*:2])n1,-1.31902,-4.65873,0,-0.0034,-0.277442,-3.26882,-41.7056,
792,cand_051,cand_001,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]n1nnnc1[N+](=O)[O-],11.228,72.3369,19.1309,0.0197,0.433513,4.29998,-5.5,
792,cand_001,cand_051,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1nnnc1[N+](=O)[O-],[*:1]n1cnnn1,-11.228,-72.3369,-19.1309,-0.0197,-0.433513,-4.29998,5.5,
106863546,cand_003,cand_050,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]n1nnnc1[N+](=O)[O-],6.53734,160.851,23.1911,-0.0482,0.261776,2.84477,-76.236,
106863546,cand_050,cand_003,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1nnnc1[N+](=O)[O-],[*:1]n1cnnn1,-6.53734,-160.851,-23.1911,0.0482,-0.261776,-2.84477,76.236,
798,cand_054,cand_001,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]n1nnnc1[N+](=O)[O-],11.821,74.9946,19.1309,0.0217,0.452729,4.50478,-221.228,
798,cand_001,cand_054,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1nnnc1[N+](=O)[O-],[*:1]n1ncnn1,-11.821,-74.9946,-19.1309,-0.0217,-0.452729,-4.50478,221.228,
106866684,cand_012,cand_050,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]n1nnnc1[N+](=O)[O-],10.01,177.456,23.1911,-0.0339,0.310497,3.29902,-153.829,
106866684,cand_050,cand_012,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1nnnc1[N+](=O)[O-],[*:1]n1ncnn1,-10.01,-177.456,-23.1911,0.0339,-0.310497,-3.29902,153.829,
834,cand_006,cand_051,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,-89.4457,-40.4338,-6.92573,-0.0166,-0.130726,-1.16654,-38.4735,
834,cand_051,cand_006,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]c1nnnn1N=[N+]=[N-],89.4457,40.4338,6.92573,0.0166,0.130726,1.16654,38.4735,
102327924,cand_022,cand_013,[*:1]NNc1nnn(N=[N+]=[N-])n1,[*:1]c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,-87.1258,-94.396,-10.097,0.0028,-0.0970441,-0.93202,-86.5642,
102327924,cand_013,cand_022,[*:1]NNc1nnn(N=[N+]=[N-])n1,[*:1]n1cnnn1,[*:1]c1nnnn1N=[N+]=[N-],87.1258,94.396,10.097,-0.0028,0.0970441,0.93202,86.5642,
106863522,cand_005,cand_003,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,-85.6919,-85.7746,-10.097,0.0107,-0.0640227,-0.607802,-52.8208,
106863522,cand_003,cand_005,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]c1nnnn1N=[N+]=[N-],85.6919,85.7746,10.097,-0.0107,0.0640227,0.607802,52.8208,
117251034,cand_036,cand_044,[*:1]NNn1nnnc1N=[N+]=[N-],[*:1]c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,-93.9437,-126.427,-10.097,-0.0245,-0.19978,-1.92976,-134.055,
117251034,cand_044,cand_036,[*:1]NNn1nnnc1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]c1nnnn1N=[N+]=[N-],93.9437,126.427,10.097,0.0245,0.19978,1.92976,134.055,
840,cand_006,cand_054,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]c1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,-90.0387,-43.0915,-6.92573,-0.0186,-0.149943,-1.37134,177.254,
840,cand_054,cand_006,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]c1nnnn1N=[N+]=[N-],90.0387,43.0915,6.92573,0.0186,0.149943,1.37134,-177.254,
102329472,cand_022,cand_042,[*:1]NNc1nnn(N=[N+]=[N-])n1,[*:1]c1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,-90.9304,-112.588,-10.097,-0.0128,-0.280661,-2.8368,-104.277,
102329472,cand_042,cand_022,[*:1]NNc1nnn(N=[N+]=[N-])n1,[*:1]n1ncnn1,[*:1]c1nnnn1N=[N+]=[N-],90.9304,112.588,10.097,0.0128,0.280661,2.8368,104.277,
106865100,cand_005,cand_012,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]c1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,-89.1646,-102.38,-10.097,-0.0036,-0.112743,-1.06205,24.772,
106865100,cand_012,cand_005,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]c1nnnn1N=[N+]=[N-],89.1646,102.38,10.097,0.0036,0.112743,1.06205,-24.772,
870,cand_007,cand_051,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]c1nnnn1[N+](=O)[O-],[*:1]n1cnnn1,-9.19233,-64.7443,-19.1309,-0.0143,-0.567018,-5.94414,-114.845,
870,cand_051,cand_007,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]c1nnnn1[N+](=O)[O-],9.19233,64.7443,19.1309,0.0143,0.567018,5.94414,114.845,
876,cand_007,cand_054,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]c1nnnn1[N+](=O)[O-],[*:1]n1ncnn1,-9.78533,-67.402,-19.1309,-0.0163,-0.586234,-6.14894,100.883,
876,cand_054,cand_007,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]c1nnnn1[N+](=O)[O-],9.78533,67.402,19.1309,0.0163,0.586234,6.14894,-100.883,
900,cand_008,cand_051,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]c1nnnn1N[N+](=O)[O-],[*:1]n1cnnn1,-17.0053,-13.0046,-16.6219,-0.0166,-0.488096,-5.0549,32.0207,
900,cand_051,cand_008,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]c1nnnn1N[N+](=O)[O-],17.0053,13.0046,16.6219,0.0166,0.488096,5.0549,-32.0207,
1080,cand_009,cand_052,[*:1]/[N+]([O-])=N/c1nnnn1N[N+](=O)[O-],[*:1]c1nnnn1N[N+](=O)[O-],[*:1]n1cnnn1,-19.2047,-27.0783,-13.2166,-0.0224,-0.297591,-2.95906,0.5219,
1080,cand_052,cand_009,[*:1]/[N+]([O-])=N/c1nnnn1N[N+](=O)[O-],[*:1]n1cnnn1,[*:1]c1nnnn1N[N+](=O)[O-],19.2047,27.0783,13.2166,0.0224,0.297591,2.95906,-0.5219,
924,cand_051,cand_011,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]n1nnnc1N[N+](=O)[O-],16.9162,12.6899,16.6219,0.0163,0.406339,4.07728,-20.487,
924,cand_011,cand_051,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1nnnc1N[N+](=O)[O-],[*:1]n1cnnn1,-16.9162,-12.6899,-16.6219,-0.0163,-0.406339,-4.07728,20.487,
1122,cand_045,cand_002,[*:1]/[N+]([O-])=N/n1nnnc1N[N+](=O)[O-],[*:1]n1cnnn1,[*:1]n1nnnc1N[N+](=O)[O-],19.6396,29.1735,13.2166,0.0239,0.528446,5.74521,1.0305,
1122,cand_002,cand_045,[*:1]/[N+]([O-])=N/n1nnnc1N[N+](=O)[O-],[*:1]n1nnnc1N[N+](=O)[O-],[*:1]n1cnnn1,-19.6396,-29.1735,-13.2166,-0.0239,-0.528446,-5.74521,-1.0305,
930,cand_054,cand_011,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]n1nnnc1N[N+](=O)[O-],17.5092,15.3476,16.6219,0.0183,0.425556,4.28207,-236.215,
930,cand_011,cand_054,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1nnnc1N[N+](=O)[O-],[*:1]n1ncnn1,-17.5092,-15.3476,-16.6219,-0.0183,-0.425556,-4.28207,236.215,
942,cand_051,cand_024,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]n1nnc([N+](=O)[O-])n1,6.78458,55.7638,19.1309,0.0079,0.403867,4.02084,-25.3986,
942,cand_024,cand_051,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1nnc([N+](=O)[O-])n1,[*:1]n1cnnn1,-6.78458,-55.7638,-19.1309,-0.0079,-0.403867,-4.02084,25.3986,
948,cand_054,cand_024,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]n1nnc([N+](=O)[O-])n1,7.37758,58.4216,19.1309,0.0099,0.423084,4.22563,-241.127,
948,cand_024,cand_054,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1nnc([N+](=O)[O-])n1,[*:1]n1ncnn1,-7.37758,-58.4216,-19.1309,-0.0099,-0.423084,-4.22563,241.127,
954,cand_051,cand_025,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]n1nnc(N[N+](=O)[O-])n1,13.3262,0.01026,16.6219,0.007,0.411144,4.1928,-17.1324,
954,cand_025,cand_051,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1nnc(N[N+](=O)[O-])n1,[*:1]n1cnnn1,-13.3262,-0.01026,-16.6219,-0.007,-0.411144,-4.1928,17.1324,
960,cand_054,cand_025,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]n1nnc(N[N+](=O)[O-])n1,13.9192,2.66801,16.6219,0.009,0.430361,4.3976,-232.86,
960,cand_025,cand_054,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1nnc(N[N+](=O)[O-])n1,[*:1]n1ncnn1,-13.9192,-2.66801,-16.6219,-0.009,-0.430361,-4.3976,232.86,
966,cand_051,cand_054,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]n1ncnn1,-0.592997,-2.65775,0,-0.002,-0.0192168,-0.204798,215.728,
966,cand_054,cand_051,[*:1]/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]n1cnnn1,0.592997,2.65775,0,0.002,0.0192168,0.204798,-215.728,
1092,cand_052,cand_055,[*:1]/[N+]([O-])=N/c1nnnn1N[N+](=O)[O-],[*:1]n1cnnn1,[*:1]n1ncnn1,-0.751129,-3.1023,0,-0.0023,0.0161135,0.201118,3.8875,
1092,cand_055,cand_052,[*:1]/[N+]([O-])=N/c1nnnn1N[N+](=O)[O-],[*:1]n1ncnn1,[*:1]n1cnnn1,0.751129,3.1023,0,0.0023,-0.0161135,-0.201118,-3.8875,
1116,cand_047,cand_049,[*:1]/[N+]([O-])=N/n1nnc([N+](=O)[O-])n1,[*:1]n1cnnn1,[*:1]n1ncnn1,-1.29142,-5.68655,0,-0.004,0.00117996,0.0393973,30.6396,
1116,cand_049,cand_047,[*:1]/[N+]([O-])=N/n1nnc([N+](=O)[O-])n1,[*:1]n1ncnn1,[*:1]n1cnnn1,1.29142,5.68655,0,0.004,-0.00117996,-0.0393973,-30.6396,
102327936,cand_013,cand_042,[*:1]NNc1nnn(N=[N+]=[N-])n1,[*:1]n1cnnn1,[*:1]n1ncnn1,-3.80459,-18.1925,0,-0.0156,-0.183617,-1.90478,-17.7129,
102327936,cand_042,cand_013,[*:1]NNc1nnn(N=[N+]=[N-])n1,[*:1]n1ncnn1,[*:1]n1cnnn1,3.80459,18.1925,0,0.0156,0.183617,1.90478,17.7129,
106863528,cand_003,cand_012,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]n1ncnn1,-3.47264,-16.6052,0,-0.0143,-0.0487204,-0.454248,77.5928,
106863528,cand_012,cand_003,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]n1cnnn1,3.47264,16.6052,0,0.0143,0.0487204,0.454248,-77.5928,
110161818,cand_020,cand_043,[*:1]NNn1cnnn1,[*:1]n1cnnn1,[*:1]n1ncnn1,-4.76468,-28.3409,0,-0.0264,0.0162305,0.315281,28.6501,
110161818,cand_043,cand_020,[*:1]NNn1cnnn1,[*:1]n1ncnn1,[*:1]n1cnnn1,4.76468,28.3409,0,0.0264,-0.0162305,-0.315281,-28.6501,
1164,cand_053,cand_004,[*:1]/[N+]([O-])=N\c1nnnn1N[N+](=O)[O-],[*:1]n1nnnc1N=[N+]=[N-],[*:1]n1nnnc1N[N+](=O)[O-],-68.2518,-8.04952,8.47667,0.011,0.292925,3.16967,-5.5082,
1164,cand_004,cand_053,[*:1]/[N+]([O-])=N\c1nnnn1N[N+](=O)[O-],[*:1]n1nnnc1N[N+](=O)[O-],[*:1]n1nnnc1N=[N+]=[N-],68.2518,8.04952,-8.47667,-0.011,-0.292925,-3.16967,5.5082,
1170,cand_019,cand_053,[*:1]/[N+]([O-])=N\c1nnnn1N[N+](=O)[O-],[*:1]n1nnc(N[N+](=O)[O-])n1,[*:1]n1nnnc1N=[N+]=[N-],68.7632,9.74223,-8.47667,-0.0097,-0.208845,-2.15689,5.5876,
1170,cand_053,cand_019,[*:1]/[N+]([O-])=N\c1nnnn1N[N+](=O)[O-],[*:1]n1nnnc1N=[N+]=[N-],[*:1]n1nnc(N[N+](=O)[O-])n1,-68.7632,-9.74223,8.47667,0.0097,0.208845,2.15689,-5.5876,
27711942,cand_062,cand_059,[*:2]N.[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNc1nnn([*:2])n1,[*:1]NNc1nnnn1[*:2],3.06852,13.6896,0,0.0123,0.0918315,0.943215,-83.8371,
27711942,cand_059,cand_062,[*:2]N.[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNc1nnnn1[*:2],[*:1]NNc1nnn([*:2])n1,-3.06852,-13.6896,0,-0.0123,-0.0918315,-0.943215,83.8371,
80039244,cand_027,cand_022,[*:2]N=[N+]=[N-].[*:1]c1nnn(N=[N+]=[N-])n1,[*:1]NNc1nnn([*:2])n1,[*:1]NNc1nnnn1[*:2],3.88366,15.5259,0,0.0125,0.151282,1.59681,85.5172,
80039244,cand_022,cand_027,[*:2]N=[N+]=[N-].[*:1]c1nnn(N=[N+]=[N-])n1,[*:1]NNc1nnnn1[*:2],[*:1]NNc1nnn([*:2])n1,-3.88366,-15.5259,0,-0.0125,-0.151282,-1.59681,-85.5172,
84009096,cand_022,cand_005,[*:2]N=[N+]=[N-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNc1nnn([*:2])n1,[*:1]NNc1nnnn1[*:2],2.2515,9.00098,0,0.0072,-0.0332365,-0.411259,-67.1116,
84009096,cand_005,cand_022,[*:2]N=[N+]=[N-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNc1nnnn1[*:2],[*:1]NNc1nnn([*:2])n1,-2.2515,-9.00098,0,-0.0072,0.0332365,0.411259,67.1116,
87736230,cand_013,cand_003,[*:2]N=[N+]=[N-].[*:1]n1cnnn1,[*:1]NNc1nnn([*:2])n1,[*:1]NNc1nnnn1[*:2],3.68536,17.6224,0,0.0151,-0.000215165,-0.0870407,-33.3682,
87736230,cand_003,cand_013,[*:2]N=[N+]=[N-].[*:1]n1cnnn1,[*:1]NNc1nnnn1[*:2],[*:1]NNc1nnn([*:2])n1,-3.68536,-17.6224,0,-0.0151,0.000215165,0.0870407,33.3682,
88833528,cand_042,cand_012,[*:2]N=[N+]=[N-].[*:1]n1ncnn1,[*:1]NNc1nnn([*:2])n1,[*:1]NNc1nnnn1[*:2],4.01732,19.2097,0,0.0164,0.134681,1.36349,61.9375,
88833528,cand_012,cand_042,[*:2]N=[N+]=[N-].[*:1]n1ncnn1,[*:1]NNc1nnnn1[*:2],[*:1]NNc1nnn([*:2])n1,-4.01732,-19.2097,0,-0.0164,-0.134681,-1.36349,-61.9375,
84018912,cand_022,cand_036,[*:2]N=[N+]=[N-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNc1nnn([*:2])n1,[*:1]NNn1nnnc1[*:2],0.727283,2.9075,0,0.0023,0.0942349,1.04582,-20.2028,
84018912,cand_036,cand_022,[*:2]N=[N+]=[N-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNn1nnnc1[*:2],[*:1]NNc1nnn([*:2])n1,-0.727283,-2.9075,0,-0.0023,-0.0942349,-1.04582,20.2028,
87737178,cand_013,cand_044,[*:2]N=[N+]=[N-].[*:1]n1cnnn1,[*:1]NNc1nnn([*:2])n1,[*:1]NNn1nnnc1[*:2],-6.09061,-29.1235,0,-0.025,-0.00850133,0.0480784,-67.6931,
87737178,cand_044,cand_013,[*:2]N=[N+]=[N-].[*:1]n1cnnn1,[*:1]NNn1nnnc1[*:2],[*:1]NNc1nnn([*:2])n1,6.09061,29.1235,0,0.025,0.00850133,-0.0480784,67.6931,
84009108,cand_005,cand_036,[*:2]N=[N+]=[N-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNc1nnnn1[*:2],[*:1]NNn1nnnc1[*:2],-1.52422,-6.09347,0,-0.0049,0.127471,1.45708,46.9088,
84009108,cand_036,cand_005,[*:2]N=[N+]=[N-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNn1nnnc1[*:2],[*:1]NNc1nnnn1[*:2],1.52422,6.09347,0,0.0049,-0.127471,-1.45708,-46.9088,
87736236,cand_003,cand_044,[*:2]N=[N+]=[N-].[*:1]n1cnnn1,[*:1]NNc1nnnn1[*:2],[*:1]NNn1nnnc1[*:2],-9.77597,-46.7459,0,-0.0401,-0.00828616,0.135119,-34.3249,
87736236,cand_044,cand_003,[*:2]N=[N+]=[N-].[*:1]n1cnnn1,[*:1]NNn1nnnc1[*:2],[*:1]NNc1nnnn1[*:2],9.77597,46.7459,0,0.0401,0.00828616,-0.135119,34.3249,
150024900,cand_037,cand_033,[*:2]N[N+](=O)[O-].[*:1]n1nnnc1[N+](=O)[O-],[*:1]NNc1nnnn1[*:2],[*:1]NNn1nnnc1[*:2],1.74322,6.38239,0,0.0048,0.0563975,0.635715,0.1244,
150024900,cand_033,cand_037,[*:2]N[N+](=O)[O-].[*:1]n1nnnc1[N+](=O)[O-],[*:1]NNn1nnnc1[*:2],[*:1]NNc1nnnn1[*:2],-1.74322,-6.38239,0,-0.0048,-0.0563975,-0.635715,-0.1244,
27711936,cand_060,cand_059,[*:2]N.[*:1]c1nnnn1N=[N+]=[N-],[*:1]/N=N\c1nnnn1[*:2],[*:1]NNc1nnnn1[*:2],-36.4055,-177.189,-6.81352,-0.0075,-0.04203,-0.433303,-43.0665,
27711936,cand_059,cand_060,[*:2]N.[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNc1nnnn1[*:2],[*:1]/N=N\c1nnnn1[*:2],36.4055,177.189,6.81352,0.0075,0.04203,0.433303,43.0665,
27713874,cand_060,cand_062,[*:2]N.[*:1]c1nnnn1N=[N+]=[N-],[*:1]/N=N\c1nnnn1[*:2],[*:1]NNc1nnn([*:2])n1,-39.474,-190.878,-6.81352,-0.0198,-0.133861,-1.37652,40.7706,
27713874,cand_062,cand_060,[*:2]N.[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNc1nnn([*:2])n1,[*:1]/N=N\c1nnnn1[*:2],39.474,190.878,6.81352,0.0198,0.133861,1.37652,-40.7706,
102327930,cand_027,cand_013,[*:1]NNc1nnn(N=[N+]=[N-])n1,[*:1]c1nnn(N=[N+]=[N-])n1,[*:1]n1cnnn1,-83.2421,-78.87,-10.097,0.0153,0.0542375,0.664786,-1.047,
102327930,cand_013,cand_027,[*:1]NNc1nnn(N=[N+]=[N-])n1,[*:1]n1cnnn1,[*:1]c1nnn(N=[N+]=[N-])n1,83.2421,78.87,10.097,-0.0153,-0.0542375,-0.664786,1.047,
106863534,cand_022,cand_003,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]c1nnn(N=[N+]=[N-])n1,[*:1]n1cnnn1,-83.4404,-76.7736,-10.097,0.0179,-0.0972592,-1.01906,-119.932,
106863534,cand_003,cand_022,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]c1nnn(N=[N+]=[N-])n1,83.4404,76.7736,10.097,-0.0179,0.0972592,1.01906,119.932,
106871358,cand_062,cand_050,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]c1nnn(N)n1,[*:1]n1nnnc1[N+](=O)[O-],9.44853,278.798,23.9405,-0.0087,0.293045,3.02939,-121.204,
106871358,cand_050,cand_062,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1nnnc1[N+](=O)[O-],[*:1]c1nnn(N)n1,-9.44853,-278.798,-23.9405,0.0087,-0.293045,-3.02939,121.204,
106865130,cand_062,cand_005,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]c1nnn(N)n1,[*:1]c1nnnn1N=[N+]=[N-],88.6031,203.722,10.8464,0.0288,0.0952918,0.792421,7.8523,
106865130,cand_005,cand_062,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]c1nnnn1N=[N+]=[N-],[*:1]c1nnn(N)n1,-88.6031,-203.722,-10.8464,-0.0288,-0.0952918,-0.792421,-7.8523,
106866690,cand_059,cand_012,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]c1nnnn1N,[*:1]n1ncnn1,-3.62997,87.6524,0.749374,0.0129,-0.109283,-1.21284,116.461,
106866690,cand_012,cand_059,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]c1nnnn1N,3.62997,-87.6524,-0.749374,-0.0129,0.109283,1.21284,-116.461,
102331002,cand_027,cand_042,[*:1]NNc1nnn(N=[N+]=[N-])n1,[*:1]c1nnn(N=[N+]=[N-])n1,[*:1]n1ncnn1,-87.0467,-97.0625,-10.097,-0.0003,-0.129379,-1.23999,-18.7599,
102331002,cand_042,cand_027,[*:1]NNc1nnn(N=[N+]=[N-])n1,[*:1]n1ncnn1,[*:1]c1nnn(N=[N+]=[N-])n1,87.0467,97.0625,10.097,0.0003,0.129379,1.23999,18.7599,
106866672,cand_022,cand_012,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]c1nnn(N=[N+]=[N-])n1,[*:1]n1ncnn1,-86.913,-93.3788,-10.097,0.0036,-0.14598,-1.47331,-42.3396,
106866672,cand_012,cand_022,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1ncnn1,[*:1]c1nnn(N=[N+]=[N-])n1,86.913,93.3788,10.097,-0.0036,0.14598,1.47331,42.3396,
106863540,cand_003,cand_036,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1cnnn1,[*:1]n1nnnc1N=[N+]=[N-],84.1677,79.6811,10.097,-0.0156,0.191494,2.06488,99.7296,
106863540,cand_036,cand_003,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1nnnc1N=[N+]=[N-],[*:1]n1cnnn1,-84.1677,-79.6811,-10.097,0.0156,-0.191494,-2.06488,-99.7296,
106865112,cand_005,cand_036,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]c1nnnn1N=[N+]=[N-],[*:1]n1nnnc1N=[N+]=[N-],-1.52422,-6.09347,0,-0.0049,0.127471,1.45708,46.9088,
106865112,cand_036,cand_005,[*:1]NNc1nnnn1N=[N+]=[N-],[*:1]n1nnnc1N=[N+]=[N-],[*:1]c1nnnn1N=[N+]=[N-],1.52422,6.09347,0,0.0049,-0.127471,-1.45708,-46.9088,
