id	Hf	Q	OBgood	Pe	D	P	IS
2_10110011_3_05004506	331.59	1794.8639205981408	-6.466388252728008	1.2192	9.341633954722019	39.550426292987005	30.5387
2_10110011_3_05004602	324.22	1686.9272582659162	-21.104467112205416	1.1912	9.004657068981256	36.24792748479885	34.6836
2_10110011_3_05005001	200.66	1609.4953497800461	-39.41580151328524	1.079	8.320409588265951	30.02835460448076	105.8451
2_10110011_3_05005105	223.98	1729.6847776089926	-21.87452529241987	1.1482	8.856749621743145	34.871938849807094	55.9898
2_10110011_3_05005205	229.29	1724.3199477175656	-9.693151182867355	1.1705	9.318873442801804	39.70932494793303	33.4534
2_10110011_3_05005303	163.02	1664.8343186151199	-10.591817820733484	1.1114	9.224678916145974	39.026440632602366	30.9117
2_10110011_3_05005404	397.8	1797.3423336646313	-13.630555161152918	1.2009999999999998	9.13198060360425	37.42166496655324	119.9021
2_10110011_3_05005501	211.72	1692.4373220416226	-21.87452529241987	1.1235	8.838088607629178	34.8236158788483	38.0576
2_10110011_3_05005605	252.43	1752.8429476981312	-2.1325940340681897	1.178	9.534506635264645	41.97211922980424	30.1066
2_10110011_3_05006006	255.63	1741.2016356656525	-11.589164131537016	1.2153	9.26039126655012	38.77047401877845	29.7796
2_10110011_3_05006100	204.59	1559.8813472723627	-40.11231448054553	1.0809	8.381517180569919	30.67703747848569	35.5987
2_10110011_3_05006202	241.79	1598.6740611416062	-27.92143922327633	1.1651	8.908528577666969	35.533463556425254	40.4201
2_10110011_3_05006302	202.85	1602.2613449312037	-20.243555274395064	1.1357	9.047939470497584	37.08407152834965	33.1698
2_10110011_3_05006404	406.42	1762.011392880488	-15.252206122671314	1.2099	9.10440155525226	37.093955312668	55.1511
2_10110011_3_05006505	255.82	1761.8798149174952	-2.1325940340681897	1.1841	9.561639837195829	42.263749471485426	29.6944
2_10110011_3_05006602	258.17	1690.6423388494	-13.327410039982233	1.2098	9.282816135128716	39.12830663458956	31.501
2_10110011_3_06000000	205.32	1532.2081390855335	-46.63946031481636	1.0724	8.216167391135222	29.202683647713	42.7059
2_10110011_3_06000103	196.92	1544.7432486952655	-53.29977421623422	1.0891	8.074294089218048	27.86016328417965	108.5745
2_10110011_3_06000201	208.5	1418.740110483691	-62.41176907645441	1.063	7.855076102106277	26.02765638870501	98.6163
2_10110011_3_06000306	210.51	1626.4903501502454	-20.243555274395064	1.1529	8.970592714126571	36.08041841747883	30.953000000000007
2_10110011_3_06000406	320.98	1677.4302480654235	-21.104467112205416	1.1845	8.89693328389915	35.06771388613525	30.1375
2_10110011_3_06000504	323.04	1744.4307932546374	-19.622872911237163	1.1986	8.994541214084396	36.03902157803528	70.468
2_10110011_3_06000600	216.45	1576.3055260369815	-26.65333999666833	1.1181	8.789792348899907	34.46325701110213	36.6521
2_10110011_3_06001002	225.57	1482.1549258488742	-62.41176907645441	1.1105	7.925392654957028	26.44606359861143	124.9281
2_10110011_3_06001103	187.49	1473.2583268939788	-67.5604349202998	1.0456	7.6663727331292595	24.557381166185106	195.6912
2_10110011_3_06001201	195.6	1302.907605451785	-76.26849334416158	1.031	7.562928796869848	23.679415343665013	132.782
2_10110011_3_06001306	196.51	1547.6010800775332	-33.920891634865825	1.1029	8.521246858254022	31.840199137139354	32.038000000000004
2_10110011_3_06001405	303.23	1645.9171722029514	-32.92374625198424	1.1385	8.553913731976838	31.93976384650153	69.4614
2_10110011_3_06001505	229.76	1686.6914945374242	-23.24500232450023	1.1532	8.862896071787501	34.95034945909044	47.0071
2_10110011_3_06001603	208.55	1584.0660385850147	-33.920891634865825	1.1289	8.616984409147392	32.711215057626944	40.4431
2_10110011_3_06002004	321.54	1634.7518739912887	-37.81611912077523	1.1751	8.580763847715945	32.155127136718036	40.7918
2_10110011_3_06002102	227.34	1410.0508900070374	-61.928219563687534	1.1119	8.059348930979933	27.669858380406808	151.2227
2_10110011_3_06002206	244.01	1549.0341754800409	-29.075049972742143	1.1565	8.838475507709218	34.834657939660076	33.1338
2_10110011_3_06002300	166.97	1408.8411701641162	-38.35515397381523	1.0188	8.451654978193755	31.76855179320961	50.9211
2_10110011_3_06002401	280.57	1463.5109543827975	-51.581288887456076	1.0573	8.060214845266112	27.854999224050975	103.1394
2_10110011_3_06002505	235.69	1683.4296524699407	-11.589164131537016	1.175	9.28008850015368	39.27484097604597	32.1488
2_10110011_3_06002605	246.47	1658.1567768769435	-13.327410039982233	1.1865	9.256081587420482	38.96605873649853	31.8581
2_10110011_3_06003000	176.44	1507.3447453736233	-37.47950339658	1.055	8.459711382963095	31.59210223096426	38.0036
2_10110011_3_06003102	190.79	1460.8292436706643	-53.29967038361736	1.0619	8.071839616876215	27.99554995079629	61.3634
2_10110011_3_06003205	199.24	1590.8427145342405	-20.243555274395064	1.1277	8.99851839952693	36.56831682381578	30.795
2_10110011_3_06003306	167.16	1559.2104313111545	-14.451302122535	1.1046	9.095606620187214	37.67316636717547	31.0335
2_10110011_3_06003403	251.47	1605.499292447709	-22.99217627335143	1.1202	8.888836098229154	35.45088007207094	31.4628
2_10110011_3_06003501	173.24	1530.43192159538	-32.99911156238101	1.061	8.540549619831049	32.288661431058955	146.0921
2_10110011_3_06003604	291.71	1652.0016910908273	-15.679247396124985	1.1661	9.120586479076783	37.58259452556441	46.7687
2_10110011_3_06004004	402.79	1721.6366466972934	-29.79885771045443	1.1976	8.685875972219552	32.913347989194065	78.4847
2_10110011_3_06004106	319.19	1636.4596521580002	-33.78473493060052	1.1616	8.547110500152115	31.751951573647066	46.6801
2_10110011_3_06004202	320.05	1568.418480397198	-38.56288964586413	1.1578	8.600862736508901	32.5002763430051	49.5346
2_10110011_3_06004301	246.55	1483.3449556205414	-43.70460826531268	1.0415	8.1703839253363	28.836868298019557	54.77
2_10110011_3_06004400	367.06	1610.7290231561954	-29.79885771045443	1.1205	8.658396436532003	33.09124204886867	48.8974
2_10110011_3_06004505	324.7	1776.2999976559342	-6.466388252728008	1.2066	9.362985177328373	39.89107130468615	39.5579
2_10110011_3_06004604	417.53	1735.9257502224082	-16.74603589931446	1.2215	9.093176529754402	36.93641243453384	45.3975
2_10110011_3_06005003	212.81	1697.313289466693	-18.596001859600182	1.1684	9.051841020225368	36.86100565410192	31.9355
2_10110011_3_06005103	200.71	1617.5939980010153	-32.99911156238101	1.1215	8.619431030384657	32.75641865041491	34.3667
2_10110011_3_06005204	315.33	1660.8691037343176	-21.104467112205416	1.1728	9.016381927117248	36.50136728957351	75.2422
2_10110011_3_06005303	167.85	1618.2503848579447	-12.613123955475672	1.1149	9.177919246720185	38.51010869833597	30.5107
2_10110011_3_06005400	291.1	1646.5003931319945	-19.622872911237163	1.1313	8.997062615567307	36.50791372974609	75.03
2_10110011_3_06005506	263.0	1786.5724751627622	-0.0	1.2315	9.576523591778805	42.11608772996719	29.877
2_10110011_3_06005602	253.42	1677.4537559973346	-13.327410039982233	1.2003	9.291661458011829	39.296559180061095	32.8735
2_10110011_3_06006001	219.56	1550.0990007638934	-40.74097651028073	1.1057	8.381546692299937	30.54342426442988	82.5088
2_10110011_3_06006105	236.68	1650.4656429267475	-24.50093270596097	1.1585	8.836883331967012	34.662804999497936	33.2736
2_10110011_3_06006205	246.08	1657.073924811195	-13.327410039982233	1.1857	9.258765347326328	39.00313252568081	31.175
2_10110011_3_06006304	292.49	1654.1855862638592	-15.679247396124985	1.1677	9.113870509056788	37.49407935505567	45.4113
2_10110011_3_06006406	339.29	1706.5975635017571	-9.970835306727821	1.2155	9.282847298525008	38.984485034417204	31.966
2_10110011_3_06006503	228.59	1719.4034753149665	-6.645438183580231	1.2003	9.475486128671902	41.302643303551996	34.886
2_10110011_3_06006605	264.41	1737.1146847418302	-1.9745285813012141	1.2251	9.593613813196015	42.43493690801513	30.2689
2_10110101_0_00000000	117.74	864.9720834557743	-117.54334410813988	0.7120000000000001	6.435718272094157	16.595858346974786	208.5638
2_10110101_0_00000013	107.02	992.0477969182616	-115.5651859877212	0.8029	6.5349295588927125	16.91434966504108	125.8966
2_10110101_0_00000020	117.03	774.3664394891815	-111.162575266327	0.6890000000000001	6.597255978771473	17.784734376257642	123.9579
2_10110101_0_00000030	74.86	872.1242586286238	-94.6683321280652	0.6424	6.6272670186452425	18.315486798598023	84.5307
2_10110101_0_00000041	192.28	1005.9115877583048	-104.629871828407	0.8255	6.704141133065442	17.81520002493554	134.5672
2_10110101_0_00000054	236.31	1535.8168626868355	-50.423194669547996	1.0072	7.968467321229968	27.208541627289602	304.941
2_10110101_0_00000063	131.86	1388.2263825012965	-52.79781266204686	0.9533	7.910816494787	27.04049540789249	71.9318
2_10110101_0_00001005	133.64	1277.224771753613	-86.09203648662499	0.8801	6.975704517361548	19.705070720096877	276.2155
2_10110101_0_00001012	122.57	684.0607210626185	-147.33787253041638	0.6844	5.911306389642067	13.214201311867615	271.5165
2_10110101_0_00001020	106.13	642.5890046015984	-130.7822717364979	0.6103	6.0846353414222465	14.634678932185693	98.4859
2_10110101_0_00001036	102.55	1220.1921863365026	-70.74950254256025	0.8464	7.262106762576709	22.091712357254487	68.7524
2_10110101_0_00001046	222.64	1346.6482540112277	-66.88696898514951	0.9612	7.509248211949098	23.462000344192877	278.5995
2_10110101_0_00001051	108.63	1071.9875792895732	-103.26528660897834	0.804	6.623255305651166	17.490248384114288	168.1985
2_10110101_0_00001066	158.23	1401.537119221231	-53.29977421623422	0.9882	7.833242543082224	26.07866321625305	55.089
2_10110101_0_00002003	117.38	1048.1590437384075	-90.94716687608448	0.8433	7.1832304642545095	21.56640766972306	298.3449
2_10110101_0_00002010	104.63	633.5069023976747	-130.7822717364979	0.6017	6.0451377773658495	14.401568948845243	304.7197
2_10110101_0_00002024	223.97	1081.145008688936	-81.09673682178027	0.9356	7.580309890339008	24.221036633023246	134.1944
2_10110101_0_00002035	96.04	1219.3676637910714	-52.79781266204686	0.8373	7.807722928410205	26.791694507112993	72.777
2_10110101_0_00002042	220.62	1064.9739331917358	-81.09673682178027	0.9216	7.528148638722875	23.81920187766852	238.755
2_10110101_0_00002052	145.24	1235.3776733920624	-64.4122383252818	0.9178	7.8101881497826176	26.497802366792932	296.1209
2_10110101_0_00002060	124.95	1139.2802972435354	-64.4122383252818	0.8464	7.6164319263382625	25.090530213133807	80.2398
2_10110101_0_00003005	104.24	1326.5611197301	-52.762416924559886	0.8672	7.715764293309159	25.69215219634963	74.0582
2_10110101_0_00003013	67.02	1002.6223891512024	-96.62896672888986	0.7402	6.7355634188929185	18.666770636076656	115.8853
2_10110101_0_00003024	185.23	1167.6218938214665	-69.18420294032863	0.88	7.608061202986987	24.817493097313513	245.9794
2_10110101_0_00003031	34.15	822.1568132205998	-96.62896672888986	0.6069	6.398177828061524	16.814685995799543	271.0347
2_10110101_0_00003046	192.43	1381.3244145927154	-41.08398514655922	0.9477	8.112362407673537	28.771352254470447	135.3687
2_10110101_0_00003052	108.47	1277.9638076651108	-52.79781266204686	0.8775	7.888066950719527	27.310395332465177	99.7996
2_10110101_0_00003062	119.75	1266.8858973760675	-52.83085321827948	0.9062	7.887505268060354	27.11437926733273	60.3436
2_10110101_0_00004005	223.53	1478.280395912119	-50.423194669547996	0.9694	7.84771098075603	26.253280554303174	191.3748
2_10110101_0_00004013	185.35	1173.7814191648565	-88.82452329230026	0.8889	7.095980626109298	20.556475658350426	217.8257
2_10110101_0_00004021	193.18	936.9937430275986	-100.88761701508464	0.8148	6.8502040365360255	18.914174339662186	125.5901
2_10110101_0_00004030	160.45	1130.0617251592191	-70.41888883135712	0.7868	7.362232773759258	23.261691270417398	33.4304
2_10110101_0_00004046	313.02	1502.2313195757683	-40.26604350170771	1.0288	8.173224413465979	28.84658261405167	232.4137
2_10110101_0_00004054	315.77	1577.9039345215476	-39.522687542752905	1.0414	8.222758083161082	29.25372694042554	245.047
2_10110101_0_00004062	238.4	1403.9168826492166	-50.76343446361293	0.9982	8.020197102849169	27.78944740000981	46.0272
2_10110101_0_00005002	148.82	1348.1754038647834	-65.26283587416509	0.9243	7.625838233731039	24.81370031499249	170.59
2_10110101_0_00005014	222.36	1431.114300063519	-67.75354647469828	0.9507	7.455975302548341	23.14493580852789	291.0434
2_10110101_0_00005026	157.16	1432.073409385492	-37.47950339658	1.0024	8.377562357625534	31.06283278159112	101.0996
2_10110101_0_00005031	75.47	1153.1707053613713	-71.99014871649145	0.765	7.119638957237742	21.37392366031472	201.356
2_10110101_0_00005040	200.85	1376.1734267062848	-50.423194669547996	0.9025	7.873002760750878	26.928590582681245	215.5037
2_10110101_0_00005052	158.29	1503.6300716240876	-36.496350364963504	1.0132	8.46166770025192	31.858583583806766	42.0889
2_10110101_0_00005065	169.61	1616.604654620439	-16.77617782748497	1.0763	8.933849184968068	36.073047420589035	37.2574
2_10110101_0_00006003	132.88	1393.0347547258755	-52.79781266204686	0.9566	7.932266380099938	27.2320353082011	306.258
2_10110101_0_00006013	120.12	1297.883983816051	-70.74950254256025	0.9003	7.402583977496616	23.034802899558077	234.3548
2_10110101_0_00006021	127.08	1077.7529953368567	-81.71603677221655	0.8581	7.246139914918272	21.88728530045405	299.7914
2_10110101_0_00006036	130.43	1422.4594092746383	-29.396634085397224	0.9957	8.540753230002942	32.624125148210176	106.5306
2_10110101_0_00006042	237.1	1398.761221336506	-50.76343446361293	0.9945	8.025038726155831	27.86082515904131	214.2392
2_10110101_0_00006053	137.66	1512.7259778702548	-28.002489110143124	1.0218	8.635833876076179	33.44212619174812	87.9507
2_10110101_0_00006060	140.9	1368.5925005075349	-37.47950339658	0.9579	8.303825221334852	30.583686453838787	90.4734
2_10110101_0_01000005	133.39	1275.9436402582762	-86.09203648662499	0.8792	6.971556743328918	19.674958150519107	265.3174
2_10110101_0_01000014	206.32	1005.5560970854857	-120.86948045618479	0.8786	6.503036959026217	16.20897734393257	50.1376
2_10110101_0_01000024	215.75	1046.466508221371	-100.88761701508464	0.91	7.020181293080496	19.80289395771077	290.0833
2_10110101_0_01000030	63.07	727.5118633682437	-115.5651859877212	0.5888	6.1204576589706425	15.0182533368943	179.9455
2_10110101_0_01000045	214.19	1396.5176453948761	-67.75354647469828	0.9277	7.387287911317463	22.65292970890697	249.1685
2_10110101_0_01000052	135.81	1196.324729764454	-83.74970259338569	0.893	7.2380896130961965	21.74541134084588	195.1578
2_10110101_0_01000064	229.94	1375.7122345821554	-66.88696898514951	0.982	7.575312575661753	23.95397118245525	212.5447
2_10110101_0_01001003	96.44	856.0738246100906	-133.20752622523173	0.7454	6.12859071364452	14.417036536023145	52.607
2_10110101_0_01001016	120.18	989.78901792536	-114.1849628479073	0.838	6.495867254471674	16.369525870398647	88.9759
2_10110101_0_01001021	93.31	482.9460172868898	-161.48232493142174	0.5041	5.302326527551617	10.421244771558658	275.2819
2_10110101_0_01001031	50.93	559.9094751532003	-148.3083577939132	0.5169	5.41029868936471	11.006276069846981	256.3544
2_10110101_0_01001041	169.9	775.0558824871127	-135.03033620728982	0.7131	5.994406429835	13.528913299748487	41.3666
2_10110101_0_01001050	95.41	1008.7853992446336	-103.26528660897834	0.7566	6.556997991756233	17.230997242477635	208.129
2_10110101_0_01001063	108.9	1175.353746939795	-86.60171538013157	0.8773	7.062238147081675	20.402870215810584	268.9168
2_10110101_0_01002005	130.42	1170.6763833452294	-83.74970259338569	0.8739	7.189628509888951	21.428670889918305	299.9541
2_10110101_0_01002012	119.74	616.5808444902164	-140.0617919670443	0.6404	6.003846455990528	13.920121504389193	139.9122
2_10110101_0_01002024	212.74	961.841034451578	-97.65801609548784	0.8771	7.140706704056027	20.88292407164956	212.3704
2_10110101_0_01002036	98.15	1125.9545670688726	-69.66040552307501	0.8370000000000001	7.36890485697227	22.99794498969073	70.5241
2_10110101_0_01002046	218.21	1254.0673302276655	-66.12067022315725	0.9502	7.613677943550737	24.39916987255627	251.3652
2_10110101_0_01002053	111.29	1258.839102100376	-70.74950254256025	0.8732	7.472300667607001	23.84132430774137	141.6751
2_10110101_0_01002062	145.15	1085.6342824548256	-79.9400449662753	0.9117	7.432638970377583	23.129721237121487	199.9723
2_10110101_0_01003004	177.76	1137.1413033067824	-88.82452329230026	0.8611	7.045945863247943	20.284451708600507	67.869
2_10110101_0_01003016	95.55	1119.770434424182	-86.60171538013157	0.8358	7.002150644916815	20.12667867534802	214.8327
2_10110101_0_01003025	84.2	1139.0513506080033	-70.74950254256025	0.7901	7.285746185674366	22.6598664704245	94.3338
2_10110101_0_01003031	19.66	689.4919812407608	-114.18667482285774	0.5514	6.023292663876238	14.585006187011007	182.5415
2_10110101_0_01003040	144.13	974.7951773111273	-88.82452329230026	0.7382	6.865223257068813	19.491561627825998	272.3443
2_10110101_0_01003050	65.96	1108.1295004736196	-71.99014871649145	0.7351	7.110356492610299	21.489061107537108	306.0413
2_10110101_0_01003062	105.76	1157.5090721897416	-69.66040552307501	0.8605	7.458639357002356	23.674085387443753	224.5563
2_10110101_0_01004006	222.56	1346.3297446351078	-66.88696898514951	0.961	7.482758399511173	23.21998698188795	261.16700000000003
2_10110101_0_01004015	200.0	1261.4823005835801	-83.14013909984811	0.904	7.080199893959576	20.323100802723857	202.1413
2_10110101_0_01004023	182.69	1082.4540711167126	-86.42030877256155	0.8735	7.2214338350055804	21.602249916422167	160.9421
2_10110101_0_01004030	141.87	963.8852086893556	-88.82452329230026	0.7299	6.837007246774994	19.30753762747761	107.7854
2_10110101_0_01004041	258.85	1051.4236971444818	-97.48568179048702	0.8614	6.825188646453077	18.45606623284165	185.7253
2_10110101_0_01004054	303.53	1492.7898749819594	-54.841968538028574	0.9958	7.771404607530853	25.479040338602875	269.0481
2_10110101_0_01004064	309.49	1454.8827502224658	-54.76076391265657	1.0043	7.810795106227361	25.80564444002317	144.5165
2_10110101_0_01005001	106.72	1062.856250705168	-103.26528660897834	0.7971	6.593814954674428	17.294485104656125	306.1173
2_10110101_0_01005010	98.44	1023.2712241717264	-103.26528660897834	0.7674	6.606417164002316	17.560861886888617	300.3144
2_10110101_0_01005022	131.8	1098.7149352045121	-81.71603677221655	0.8748	7.345198671136344	22.675555152517642	254.1004
2_10110101_0_01005036	107.23	1361.9550206527756	-44.25594689286372	0.9286	8.01086678102008	27.958398371703833	150.9671
2_10110101_0_01005044	300.3	1481.1359566676288	-54.841968538028574	0.988	7.761622191370567	25.431424121633448	164.7341
2_10110101_0_01005053	121.84	1477.835878811541	-43.72779447936595	0.9698	8.145490560647996	29.03895208074105	180.5559
2_10110101_0_01005065	156.95	1534.74903948026	-31.984007996002003	1.0313	8.452471782691724	31.508244921719022	73.8706
2_10110101_0_01006005	147.52	1420.9574105036254	-53.30197922790515	0.9672	7.833465037624251	26.20848191093265	297.9898
2_10110101_0_01006012	133.4	1041.0035618545926	-96.99402148919269	0.8778	6.970952115245563	19.633039572648734	257.9494
2_10110101_0_01006021	115.14	964.6625776997367	-96.99402148919269	0.8134	6.875422754874325	19.197728373511893	282.1546
2_10110101_0_01006034	190.11	1340.4718622922592	-56.89474472226382	0.9276	7.742738746723855	25.675688045399962	289.8455
2_10110101_0_01006046	235.18	1446.8066176810848	-43.70460826531268	1.0159	8.111454087512293	28.39691772832612	265.1964
2_10110101_0_01006053	129.5	1444.0866820947815	-44.25594689286372	0.9846	8.157750480919644	29.08310567835232	252.6621
2_10110101_0_01006060	128.58	1291.791403560721	-53.29977421623422	0.9108	7.810621768259067	26.341930031877713	206.6445
2_10110101_0_02000005	142.99	1318.4502215877228	-65.26283587416509	0.9039	7.5328671625841475	24.064514485587374	123.0837
2_10110101_0_02000015	131.96	1178.004482322151	-83.74970259338569	0.8793	7.171550135820309	21.238101163578325	247.8988
2_10110101_0_02000025	138.46	1203.2662781093115	-64.4122383252818	0.894	7.68221379240774	25.41054326714684	123.4788
2_10110101_0_02000030	73.08	783.0959192245558	-90.94716687608448	0.63	6.74914186707334	19.22707090998124	55.8848
2_10110101_0_02000042	220.76	1065.6497393319173	-81.09673682178027	0.9222	7.506617311060885	23.61631753731481	79.2912
2_10110101_0_02000051	116.91	1106.3889695931475	-83.74970259338569	0.8259	7.13283864932966	21.215693370540095	272.295
2_10110101_0_02000066	166.5	1407.1078122441454	-38.35515397381523	1.0176	8.32578357676369	30.442128621064672	32.8627
2_10110101_0_02001003	106.38	906.2641917641864	-110.39964672113052	0.7848	6.710863503750877	18.21474700211208	171.4169
2_10110101_0_02001014	205.57	933.560399636694	-116.25794732061763	0.8551	6.661395880728698	17.40302122845126	306.2801
2_10110101_0_02001024	215.01	972.1041685505018	-97.65801609548784	0.8864	7.128956715694593	20.72725243649194	136.933
2_10110101_0_02001032	91.23	759.6922107355865	-106.03048376408218	0.6943	6.677372410556978	18.323169140927348	214.5761
2_10110101_0_02001045	211.82	1303.5698608910302	-66.88696898514951	0.9305	7.529704774481571	23.83180680566144	199.0438
2_10110101_0_02001053	112.05	1262.1997034711474	-70.74950254256025	0.8755	7.506759937398293	24.147747694101085	231.973
2_10110101_0_02001064	228.63	1293.2137724847846	-66.12067022315725	0.9799	7.689197525821178	24.93618105944057	72.3651
2_10110101_0_02002000	115.12	692.9095943180452	-105.9347538220778	0.6542	6.689093957477735	18.57477331031069	219.0933
2_10110101_0_02002011	102.86	529.6601441812567	-140.0617919670443	0.5501	5.791757134617852	12.98178476638771	201.847
2_10110101_0_02002026	146.58	1087.1071939295932	-63.02608118754406	0.9091	7.8274635486140625	26.511527205457586	59.1112
2_10110101_0_02002036	112.83	1181.9725096630327	-52.85761480013216	0.8751	7.865134599653658	27.10149656809532	48.2351
2_10110101_0_02002044	303.7	1223.7579078857236	-64.47193456098643	0.9946	7.8980085760208345	26.624422333297378	117.0775
2_10110101_0_02002053	120.8	1271.5085970326672	-52.83085321827948	0.9095	8.100091121229717	29.237312259578577	243.2862
2_10110101_0_02002066	168.4	1358.7143428731172	-39.137575566970675	1.0108	8.4044592880914	31.34092967540661	33.1043
2_10110101_0_02003005	102.06	1247.746488096922	-52.79781266204686	0.8568	7.757602204500794	26.16798243721313	70.0299
2_10110101_0_02003012	90.93	758.1629249120662	-106.03048376408218	0.6929	6.68841967486942	18.422125000967558	305.9624
2_10110101_0_02003020	77.27	741.5659436697048	-87.8445152080817	0.6387	6.93347550554255	20.579162342609372	270.8716
2_10110101_0_02003031	32.27	750.0260814608168	-93.32995181334007	0.5968	6.498987325334765	17.52698525009976	218.3976
2_10110101_0_02003041	149.41	932.6588692442723	-86.42030877256155	0.7526	7.019406028048168	20.582628279983208	306.265
2_10110101_0_02003055	113.17	1417.4786225497821	-28.002489110143124	0.9575	8.603655609780843	33.54103210345042	50.9039
2_10110101_0_02003061	85.37	1072.962901438819	-69.66040552307501	0.7976	7.280032047557626	22.444859464032955	92.5003
2_10110101_0_02004003	195.21	1215.570390025944	-69.18420294032863	0.9161	7.644262935829862	24.93374936981349	90.0285
2_10110101_0_02004016	219.12	1257.4860694267038	-66.12067022315725	0.9528	7.612256824373138	24.370373009320737	119.0789
2_10110101_0_02004024	303.8	1224.1608574767295	-64.47193456098643	0.9949	7.878746848699797	26.43380379424137	80.3026
2_10110101_0_02004032	179.03	1061.2512142857142	-68.11256497580212	0.8526	7.603259737771423	24.837737654534198	59.9163
2_10110101_0_02004040	271.16	1163.028093502037	-65.19408106369289	0.8943	7.660246160877858	25.042761480003914	82.5458
2_10110101_0_02004050	195.46	1288.9923325883447	-50.60301931348571	0.8831	7.902413054145905	27.354298353413572	73.7409
2_10110101_0_02004063	208.49	1383.9808410218163	-41.7676673503636	0.9831	8.2256277743763	29.721237283569824	39.2619
2_10110101_0_02005004	231.79	1442.1929735599224	-50.60301931348571	0.9881	8.01604369270142	27.80633539492034	246.6765
2_10110101_0_02005016	150.2	1371.8150923492612	-53.29977421623422	0.9672	7.897363092838446	26.83435404106065	77.8024
2_10110101_0_02005021	114.46	1021.7064527246083	-81.71603677221655	0.8135	7.212666761267933	21.863808762201085	280.4035
2_10110101_0_02005035	108.87	1400.754913775669	-28.002489110143124	0.9462	8.543659345237629	32.964826964971984	47.0327
2_10110101_0_02005042	224.78	1349.9014156652784	-50.76343446361293	0.9598	8.03335352387645	28.164692590738092	166.3289
2_10110101_0_02005050	124.03	1361.5431439532179	-36.496350364963504	0.9174	8.329174983354052	31.10521869612473	45.7301
2_10110101_0_02005060	130.41	1327.638334816897	-37.47950339658	0.9293	8.319588869667365	30.948336916211918	68.8306
2_10110101_0_02006000	128.21	1154.7202896656247	-64.4122383252818	0.8579	7.6335339429545055	25.178120361335502	150.3739
2_10110101_0_02006014	228.04	1290.9972272898035	-66.12067022315725	0.9782	7.696031430526474	25.01103850817028	305.5122
2_10110101_0_02006025	151.36	1351.2715592476493	-38.35515397381523	0.9772	8.386677461248507	31.354097900445066	61.7096
2_10110101_0_02006033	91.6	1261.155232746566	-42.773710619396226	0.9009	8.22329534800845	30.28613960389219	182.1534
2_10110101_0_02006046	247.21	1463.5015635070633	-30.752474613191534	1.0506	8.570526125740363	32.61553921473502	57.1915
2_10110101_0_02006052	159.48	1381.2180833118205	-38.35515397381523	0.9989	8.448425831768153	31.867523056695195	76.3804
2_10110101_0_02006061	136.7	1271.159561364752	-53.29967038361736	0.924	7.858631763384143	26.7268911427779	127.7127
2_10110101_0_03000001	75.6	802.9301852654387	-115.5651859877212	0.6498	6.206263851287392	15.275593618457446	241.1554
2_10110101_0_03000010	66.5	748.1571023233419	-115.5651859877212	0.6055	6.173859934505828	15.307383936263076	190.2674
2_10110101_0_03000024	188.04	1181.1224223119054	-69.18420294032863	0.8902	7.5774812638925555	24.4645664910256	104.2906
2_10110101_0_03000033	39.08	1095.564947694313	-60.83319754494595	0.7334	7.447011791890618	24.27563156104768	39.8581
2_10110101_0_03000041	151.95	1012.5455997103547	-88.82452329230026	0.7668	6.869822709831617	19.35247806276805	168.0335
2_10110101_0_03000052	108.39	1277.5866804318107	-52.79781266204686	0.8773	7.9086182618412915	27.51673483896386	91.2032
2_10110101_0_03000066	129.74	1419.9239495847726	-29.396634085397224	0.9939	8.4731044218563	31.905740600692237	31.0189
2_10110101_0_03001005	93.03	1236.3382719048973	-71.99014871649145	0.8201	7.168560616089965	21.455696591190325	75.9825
2_10110101_0_03001015	82.7	1137.3976858234143	-88.82572392965002	0.7924	6.8177390649155285	18.96731127476141	273.3303
2_10110101_0_03001020	67.59	692.1440769485538	-110.39964672113052	0.5993	6.362645527305534	16.601175480052607	85.7771
2_10110101_0_03001031	22.34	703.1536012642098	-114.18667482285774	0.5623	6.020938460307836	14.496425616088905	102.5805
2_10110101_0_03001042	173.01	1038.8838321105459	-86.42030877256155	0.8383	7.122733818878045	20.945721184161712	86.37299999999998
2_10110101_0_03001056	111.74	1378.5878806933429	-44.25594689286372	0.94	8.035852336259634	28.135041174963657	37.0029
2_10110101_0_03001065	110.58	1374.3098058270332	-44.25594689286372	0.9371	8.028015484611982	28.07527872092875	42.5741
2_10110101_0_03002003	76.86	1050.9345380876973	-74.26418391306724	0.7716	7.325952511636642	23.12590054935155	69.0089
2_10110101_0_03002014	175.82	1051.5318043840302	-86.42030877256155	0.8485	7.162074326452724	21.228128449283584	135.1896
2_10110101_0_03002024	185.09	1088.4066184800142	-68.11256497580212	0.8744	7.71598686880509	25.772782519983426	158.6561
2_10110101_0_03002032	61.49	893.7500855960433	-72.67588573735743	0.7076	7.268449611184755	22.90962490416005	54.7521
2_10110101_0_03002040	151.67	1006.3842653022003	-69.18420294032863	0.7585	7.364704341800307	23.35264664185428	43.4771
2_10110101_0_03002056	120.13	1384.6112428896893	-29.396634085397224	0.9692	8.58179494214144	33.25766644951199	36.6884
2_10110101_0_03002064	199.41	1350.1191964199145	-41.7676673503636	0.9591	8.22086520701726	29.831369378124908	31.8453
2_10110101_0_03003005	64.36	1260.5006000187695	-41.29322884895125	0.8284	7.943188807333278	27.89145535484753	51.503
